IdMovimiento,IdProducto,FechaMovimiento,TipoMovimiento,Cantidad,Observacion
2081,89,2024-07-23,Ajuste,14,Producto vencido/obsoleto
2082,178,2024-03-08,Entrada,93,Reposición de stock
2083,415,2024-04-29,Entrada,190,Traslado entre sucursales
2084,265,2024-07-25,Entrada,18,Reposición de stock
2085,483,2025-03-19,Salida,5,Traslado a otra sucursal
2086,478,2025-08-18,Salida,2,Traslado a otra sucursal
2087,605,2025-06-23,Ajuste,16,Producto vencido/obsoleto
2088,50,2025-04-05,Entrada,12,Reposición de stock
2089,159,2024-12-26,Entrada,143,Reposición de stock
2090,167,2025-01-27,Salida,1,Venta
2091,82,2025-12-29,Entrada,98,Devolución de cliente
2092,404,2025-03-20,Salida,3,Traslado a otra sucursal
2093,705,2024-01-05,Entrada,104,Compra proveedor
2094,142,2024-10-16,Ajuste,13,Producto vencido/obsoleto
2095,719,2024-05-06,Entrada,154,Traslado entre sucursales
2096,344,2024-11-16,Entrada,144,Devolución de cliente
2097,10,2025-06-09,Entrada,45,Traslado entre sucursales
2098,172,2024-02-06,Ajuste,11,Corrección de inventario
2099,537,2025-05-21,Entrada,12,Traslado entre sucursales
2100,636,2024-08-19,Salida,5,Producto dañado
2101,53,2024-12-01,Salida,4,Muestra comercial
2102,89,2024-06-04,Entrada,157,Compra proveedor
2103,219,2024-04-27,Entrada,143,Reposición de stock
2104,494,2025-02-24,Salida,3,Muestra comercial
2105,13,2025-08-09,Entrada,189,Devolución de cliente
2106,158,2025-12-18,Entrada,88,Devolución de cliente
2107,423,2025-04-17,Salida,2,Venta
2108,231,2025-06-30,Salida,8,Venta
2109,681,2024-06-07,Ajuste,8,Conteo físico
2110,86,2025-02-13,Entrada,166,Traslado entre sucursales
2111,95,2025-03-29,Entrada,129,Traslado entre sucursales
2112,416,2025-04-28,Entrada,150,Devolución de cliente
2113,426,2025-07-29,Entrada,132,Compra proveedor
2114,460,2024-07-29,Entrada,30,Reposición de stock
2115,103,2025-06-10,Salida,3,Producto dañado
2116,76,2024-05-29,Salida,5,Producto dañado
2117,395,2025-08-17,Entrada,19,Compra proveedor
2118,208,2025-02-14,Salida,2,Venta
2119,62,2025-02-02,Entrada,117,Compra proveedor
2120,265,2025-01-07,Salida,7,Producto dañado
2121,741,2024-11-13,Salida,2,Muestra comercial
2122,753,2025-11-17,Salida,6,Venta
2123,27,2025-01-17,Entrada,170,Reposición de stock
2124,421,2025-08-19,Entrada,165,Compra proveedor
2125,73,2025-12-20,Ajuste,1,Conteo físico
2126,234,2024-11-17,Ajuste,3,Conteo físico
2127,558,2025-07-13,Entrada,68,Devolución de cliente
2128,703,2025-01-27,Salida,4,Muestra comercial
2129,13,2025-02-15,Entrada,67,Traslado entre sucursales
2130,291,2025-02-06,Entrada,177,Compra proveedor
2131,795,2024-05-10,Ajuste,3,Producto vencido/obsoleto
2132,201,2025-01-24,Salida,4,Muestra comercial
2133,399,2025-12-16,Salida,8,Muestra comercial
2134,81,2025-02-17,Salida,5,Traslado a otra sucursal
2135,499,2025-11-07,Salida,1,Producto dañado
2136,181,2024-03-23,Ajuste,14,Diferencia en auditoría
2137,12,2024-07-09,Salida,8,Venta
2138,359,2025-04-16,Salida,9,Producto dañado
2139,710,2024-08-14,Entrada,143,Reposición de stock
2140,99,2024-11-07,Ajuste,16,Corrección de inventario
2141,215,2024-09-13,Entrada,185,Devolución de cliente
2142,68,2025-03-06,Salida,4,Traslado a otra sucursal
2143,163,2024-02-29,Entrada,89,Traslado entre sucursales
2144,367,2024-09-12,Entrada,186,Reposición de stock
2145,160,2025-08-19,Entrada,153,Devolución de cliente
2146,238,2024-12-18,Ajuste,20,Producto vencido/obsoleto
2147,395,2024-08-06,Salida,4,Venta
2148,169,2025-10-10,Entrada,196,Reposición de stock
2149,9,2024-08-26,Salida,1,Venta
2150,281,2024-01-01,Entrada,10,Compra proveedor
2151,708,2025-07-06,Ajuste,19,Conteo físico
2152,652,2024-09-23,Entrada,186,Compra proveedor
2153,229,2025-08-05,Salida,9,Muestra comercial
2154,576,2024-11-22,Salida,1,Producto dañado
2155,613,2025-12-28,Entrada,138,Devolución de cliente
2156,105,2024-12-18,Entrada,61,Compra proveedor
2157,320,2025-04-17,Entrada,93,Devolución de cliente
2158,354,2024-08-06,Entrada,44,Reposición de stock
2159,90,2025-03-15,Salida,10,Muestra comercial
2160,94,2024-06-24,Salida,7,Traslado a otra sucursal
2161,787,2024-03-26,Entrada,122,Traslado entre sucursales
2162,84,2024-06-09,Entrada,151,Devolución de cliente
2163,329,2024-08-12,Entrada,25,Devolución de cliente
2164,337,2024-02-05,Entrada,21,Compra proveedor
2165,19,2025-07-03,Entrada,137,Reposición de stock
2166,60,2024-03-29,Entrada,189,Traslado entre sucursales
2167,768,2025-09-19,Entrada,98,Reposición de stock
2168,730,2025-03-19,Entrada,126,Devolución de cliente
2169,28,2025-03-09,Salida,3,Muestra comercial
2170,98,2025-12-04,Salida,9,Venta
2171,544,2024-01-03,Entrada,56,Devolución de cliente
2172,240,2025-11-02,Salida,9,Traslado a otra sucursal
2173,124,2025-04-03,Salida,9,Muestra comercial
2174,656,2024-11-07,Salida,3,Muestra comercial
2175,573,2024-07-12,Ajuste,7,Producto vencido/obsoleto
2176,473,2024-06-03,Entrada,106,Devolución de cliente
2177,525,2024-04-13,Salida,6,Venta
2178,292,2025-02-15,Entrada,165,Devolución de cliente
2179,347,2024-07-31,Salida,5,Producto dañado
2180,602,2024-10-10,Entrada,137,Traslado entre sucursales
2181,775,2024-09-17,Entrada,61,Reposición de stock
2182,492,2025-04-03,Salida,2,Traslado a otra sucursal
2183,132,2025-05-11,Ajuste,1,Conteo físico
2184,390,2025-12-28,Entrada,74,Devolución de cliente
2185,255,2024-03-13,Salida,8,Traslado a otra sucursal
2186,700,2025-04-17,Entrada,103,Compra proveedor
2187,78,2025-01-02,Salida,8,Traslado a otra sucursal
2188,546,2024-05-10,Entrada,87,Devolución de cliente
2189,329,2024-05-12,Entrada,22,Reposición de stock
2190,52,2024-05-31,Entrada,99,Compra proveedor
2191,462,2025-05-24,Salida,9,Producto dañado
2192,372,2024-11-21,Salida,10,Muestra comercial
2193,626,2024-05-07,Entrada,195,Reposición de stock
2194,397,2025-05-23,Salida,2,Traslado a otra sucursal
2195,73,2025-08-30,Ajuste,14,Producto vencido/obsoleto
2196,8,2025-05-24,Entrada,174,Devolución de cliente
2197,118,2025-04-02,Salida,5,Producto dañado
2198,100,2025-04-13,Salida,1,Producto dañado
2199,768,2024-08-17,Entrada,47,Traslado entre sucursales
2200,686,2024-12-09,Entrada,88,Reposición de stock
2201,47,2024-09-30,Entrada,143,Devolución de cliente
2202,272,2024-03-25,Ajuste,8,Conteo físico
2203,163,2025-03-02,Entrada,149,Compra proveedor
2204,565,2024-09-06,Salida,10,Muestra comercial
2205,262,2024-05-24,Salida,1,Muestra comercial
2206,445,2025-03-07,Entrada,103,Devolución de cliente
2207,648,2024-12-05,Salida,7,Muestra comercial
2208,94,2025-01-05,Salida,5,Muestra comercial
2209,424,2025-04-25,Entrada,98,Reposición de stock
2210,308,2024-04-05,Salida,1,Venta
2211,707,2024-10-16,Entrada,93,Traslado entre sucursales
2212,466,2025-06-06,Entrada,37,Reposición de stock
2213,156,2025-01-13,Salida,1,Muestra comercial
2214,428,2025-04-03,Entrada,74,Traslado entre sucursales
2215,614,2024-04-25,Salida,7,Traslado a otra sucursal
2216,733,2025-02-09,Salida,7,Muestra comercial
2217,25,2025-02-18,Entrada,39,Compra proveedor
2218,168,2025-09-18,Ajuste,11,Conteo físico
2219,156,2025-12-15,Salida,8,Producto dañado
2220,778,2025-03-25,Salida,9,Venta
2221,636,2025-03-22,Entrada,137,Traslado entre sucursales
2222,33,2025-07-13,Entrada,64,Reposición de stock
2223,465,2025-12-14,Entrada,130,Reposición de stock
2224,320,2025-06-25,Entrada,50,Traslado entre sucursales
2225,439,2024-05-04,Entrada,146,Traslado entre sucursales
2226,170,2025-06-24,Entrada,140,Compra proveedor
2227,141,2025-06-29,Salida,6,Muestra comercial
2228,178,2025-05-21,Salida,2,Producto dañado
2229,315,2025-03-12,Salida,9,Venta
2230,29,2025-06-15,Salida,1,Traslado a otra sucursal
2231,310,2024-07-03,Salida,2,Muestra comercial
2232,565,2024-05-23,Salida,6,Venta
2233,23,2024-02-01,Salida,9,Muestra comercial
2234,415,2024-10-17,Ajuste,10,Producto vencido/obsoleto
2235,540,2025-02-18,Salida,6,Muestra comercial
2236,588,2025-05-13,Salida,6,Venta
2237,16,2024-07-26,Salida,7,Muestra comercial
2238,40,2025-08-24,Entrada,131,Devolución de cliente
2239,93,2024-09-11,Salida,7,Muestra comercial
2240,658,2025-07-09,Entrada,79,Devolución de cliente
2241,60,2024-05-17,Salida,9,Producto dañado
2242,692,2025-02-15,Entrada,76,Devolución de cliente
2243,171,2024-09-30,Salida,5,Venta
2244,280,2025-03-22,Entrada,69,Traslado entre sucursales
2245,394,2024-07-30,Salida,7,Traslado a otra sucursal
2246,348,2024-01-06,Salida,4,Traslado a otra sucursal
2247,722,2025-04-24,Entrada,14,Devolución de cliente
2248,401,2024-12-28,Salida,8,Venta
2249,517,2025-05-22,Salida,2,Producto dañado
2250,616,2024-03-26,Salida,1,Traslado a otra sucursal
2251,299,2025-04-14,Entrada,60,Reposición de stock
2252,217,2024-05-20,Entrada,36,Devolución de cliente
2253,650,2025-03-30,Entrada,146,Devolución de cliente
2254,385,2025-10-27,Entrada,31,Reposición de stock
2255,765,2025-09-29,Entrada,188,Traslado entre sucursales
2256,410,2024-03-04,Ajuste,13,Diferencia en auditoría
2257,191,2024-04-08,Salida,2,Traslado a otra sucursal
2258,172,2024-05-13,Entrada,11,Reposición de stock
2259,61,2025-11-20,Salida,3,Traslado a otra sucursal
2260,484,2025-06-21,Salida,1,Venta
2261,127,2024-02-03,Entrada,108,Compra proveedor
2262,345,2024-11-03,Entrada,44,Reposición de stock
2263,254,2024-08-16,Ajuste,13,Diferencia en auditoría
2264,780,2024-01-10,Entrada,141,Devolución de cliente
2265,346,2024-12-11,Entrada,76,Traslado entre sucursales
2266,582,2025-12-07,Salida,3,Traslado a otra sucursal
2267,241,2025-10-19,Entrada,166,Devolución de cliente
2268,625,2024-08-09,Ajuste,18,Producto vencido/obsoleto
2269,143,2024-01-12,Ajuste,15,Corrección de inventario
2270,567,2024-08-16,Salida,2,Traslado a otra sucursal
2271,73,2025-07-15,Entrada,103,Compra proveedor
2272,606,2024-10-13,Entrada,67,Devolución de cliente
2273,330,2024-09-09,Salida,5,Traslado a otra sucursal
2274,788,2024-12-18,Entrada,154,Traslado entre sucursales
2275,287,2024-12-31,Entrada,156,Traslado entre sucursales
2276,539,2024-08-03,Entrada,195,Compra proveedor
2277,526,2025-07-10,Entrada,88,Reposición de stock
2278,779,2024-02-21,Salida,1,Venta
2279,789,2024-04-26,Salida,10,Muestra comercial
2280,766,2024-03-25,Entrada,179,Compra proveedor
2281,6,2025-03-10,Entrada,136,Traslado entre sucursales
2282,687,2024-02-23,Salida,7,Venta
2283,331,2024-09-06,Salida,1,Producto dañado
2284,93,2025-08-16,Ajuste,10,Producto vencido/obsoleto
2285,763,2024-09-08,Salida,8,Producto dañado
2286,330,2024-08-06,Ajuste,3,Corrección de inventario
2287,654,2025-04-07,Entrada,67,Reposición de stock
2288,789,2024-10-12,Entrada,138,Traslado entre sucursales
2289,589,2024-06-17,Salida,1,Traslado a otra sucursal
2290,726,2025-07-11,Salida,9,Traslado a otra sucursal
2291,522,2025-07-14,Entrada,76,Devolución de cliente
2292,792,2024-08-06,Salida,8,Venta
2293,258,2024-01-25,Salida,8,Venta
2294,637,2024-05-16,Ajuste,15,Conteo físico
2295,231,2025-12-07,Salida,4,Traslado a otra sucursal
2296,486,2025-08-21,Salida,1,Producto dañado
2297,373,2024-10-29,Salida,5,Muestra comercial
2298,377,2025-09-03,Entrada,73,Devolución de cliente
2299,184,2024-02-23,Entrada,91,Traslado entre sucursales
2300,183,2024-11-27,Entrada,61,Devolución de cliente
2301,391,2025-04-27,Ajuste,9,Conteo físico
2302,617,2025-01-31,Salida,6,Producto dañado
2303,618,2024-03-27,Salida,10,Muestra comercial
2304,336,2024-07-23,Salida,10,Producto dañado
2305,686,2024-05-07,Entrada,49,Reposición de stock
2306,222,2025-12-16,Entrada,191,Devolución de cliente
2307,406,2025-01-14,Entrada,60,Traslado entre sucursales
2308,649,2025-11-17,Entrada,29,Traslado entre sucursales
2309,467,2025-04-24,Entrada,11,Compra proveedor
2310,741,2025-04-26,Salida,1,Producto dañado
2311,625,2024-07-23,Entrada,15,Compra proveedor
2312,187,2024-03-16,Salida,8,Traslado a otra sucursal
2313,328,2025-12-05,Salida,6,Muestra comercial
2314,550,2025-08-08,Entrada,157,Devolución de cliente
2315,253,2024-03-07,Entrada,12,Devolución de cliente
2316,616,2024-04-27,Ajuste,6,Corrección de inventario
2317,119,2024-10-10,Salida,6,Muestra comercial
2318,602,2025-05-07,Salida,3,Venta
2319,195,2025-03-01,Salida,5,Producto dañado
2320,192,2024-08-11,Entrada,197,Compra proveedor
2321,443,2025-02-27,Entrada,55,Reposición de stock
2322,315,2025-09-13,Entrada,193,Traslado entre sucursales
2323,503,2025-02-18,Salida,3,Producto dañado
2324,185,2025-03-26,Salida,1,Producto dañado
2325,731,2025-08-08,Salida,7,Producto dañado
2326,643,2024-03-15,Entrada,44,Devolución de cliente
2327,441,2024-01-05,Entrada,104,Compra proveedor
2328,327,2024-04-27,Salida,1,Traslado a otra sucursal
2329,35,2024-10-07,Salida,2,Muestra comercial
2330,25,2025-08-09,Salida,4,Venta
2331,689,2025-02-15,Salida,8,Traslado a otra sucursal
2332,152,2024-01-20,Salida,4,Muestra comercial
2333,520,2024-08-18,Salida,1,Traslado a otra sucursal
2334,560,2025-11-02,Salida,4,Traslado a otra sucursal
2335,647,2024-08-08,Salida,9,Producto dañado
2336,367,2025-05-25,Salida,7,Producto dañado
2337,755,2025-05-18,Salida,7,Traslado a otra sucursal
2338,150,2025-05-15,Entrada,85,Reposición de stock
2339,576,2024-03-01,Salida,4,Traslado a otra sucursal
2340,549,2024-07-24,Ajuste,14,Conteo físico
2341,524,2024-12-31,Salida,4,Venta
2342,402,2025-03-22,Ajuste,19,Producto vencido/obsoleto
2343,291,2024-07-16,Entrada,25,Compra proveedor
2344,235,2025-03-08,Entrada,167,Devolución de cliente
2345,400,2025-12-26,Entrada,47,Compra proveedor
2346,398,2025-11-04,Salida,1,Producto dañado
2347,351,2025-07-16,Salida,4,Traslado a otra sucursal
2348,754,2025-06-05,Entrada,178,Devolución de cliente
2349,452,2024-08-15,Ajuste,8,Producto vencido/obsoleto
2350,33,2025-10-26,Ajuste,20,Corrección de inventario
2351,114,2025-07-13,Entrada,131,Reposición de stock
2352,286,2024-08-09,Entrada,46,Compra proveedor
2353,44,2025-03-14,Salida,1,Traslado a otra sucursal
2354,98,2025-12-20,Ajuste,5,Producto vencido/obsoleto
2355,525,2024-02-15,Entrada,24,Compra proveedor
2356,669,2024-06-01,Salida,7,Producto dañado
2357,466,2024-03-10,Entrada,175,Reposición de stock
2358,650,2025-07-23,Entrada,79,Traslado entre sucursales
2359,329,2024-11-02,Salida,4,Producto dañado
2360,599,2025-02-28,Salida,6,Traslado a otra sucursal
2361,707,2025-12-16,Entrada,138,Reposición de stock
2362,418,2025-03-04,Entrada,130,Devolución de cliente
2363,176,2024-05-01,Entrada,134,Devolución de cliente
2364,17,2024-09-10,Entrada,42,Devolución de cliente
2365,394,2025-01-09,Entrada,76,Traslado entre sucursales
2366,654,2025-06-06,Entrada,101,Reposición de stock
2367,319,2025-12-20,Entrada,89,Compra proveedor
2368,18,2025-09-07,Salida,7,Venta
2369,456,2024-03-31,Salida,7,Traslado a otra sucursal
2370,598,2025-07-13,Salida,2,Muestra comercial
2371,386,2025-03-31,Entrada,15,Devolución de cliente
2372,735,2025-08-16,Salida,9,Muestra comercial
2373,386,2025-11-10,Entrada,145,Compra proveedor
2374,429,2024-01-08,Salida,1,Venta
2375,471,2025-01-04,Salida,10,Producto dañado
2376,409,2024-03-11,Entrada,56,Compra proveedor
2377,97,2025-02-06,Entrada,126,Reposición de stock
2378,414,2024-05-22,Entrada,36,Devolución de cliente
2379,745,2025-11-15,Entrada,77,Traslado entre sucursales
2380,169,2024-08-24,Salida,10,Muestra comercial
2381,405,2025-05-26,Entrada,92,Devolución de cliente
2382,198,2025-05-07,Salida,3,Producto dañado
2383,129,2025-11-23,Salida,10,Venta
2384,381,2024-06-03,Salida,8,Traslado a otra sucursal
2385,338,2024-09-03,Salida,3,Muestra comercial
2386,453,2024-07-06,Entrada,95,Traslado entre sucursales
2387,632,2024-08-25,Salida,6,Producto dañado
2388,522,2024-09-14,Entrada,33,Devolución de cliente
2389,190,2025-10-07,Salida,8,Producto dañado
2390,604,2024-03-08,Salida,8,Muestra comercial
2391,309,2025-10-31,Ajuste,8,Producto vencido/obsoleto
2392,291,2024-11-10,Entrada,134,Reposición de stock
2393,580,2025-05-14,Ajuste,11,Corrección de inventario
2394,147,2024-05-19,Entrada,112,Reposición de stock
2395,757,2025-01-09,Salida,1,Muestra comercial
2396,402,2024-12-20,Entrada,172,Devolución de cliente
2397,676,2025-12-19,Entrada,151,Reposición de stock
2398,548,2025-04-17,Salida,6,Traslado a otra sucursal
2399,321,2025-06-09,Entrada,170,Devolución de cliente
2400,583,2024-03-23,Salida,9,Muestra comercial
2401,576,2024-12-14,Salida,6,Muestra comercial
2402,753,2025-07-14,Salida,10,Producto dañado
2403,522,2025-09-15,Ajuste,3,Diferencia en auditoría
2404,471,2024-08-29,Salida,9,Venta
2405,491,2025-05-09,Entrada,88,Compra proveedor
2406,550,2024-12-09,Salida,9,Muestra comercial
2407,329,2025-11-08,Salida,10,Producto dañado
2408,109,2024-01-27,Ajuste,1,Conteo físico
2409,532,2025-09-15,Entrada,199,Compra proveedor
2410,333,2025-06-16,Entrada,50,Traslado entre sucursales
2411,340,2024-12-20,Salida,8,Venta
2412,571,2024-09-21,Entrada,180,Traslado entre sucursales
2413,157,2025-09-12,Salida,9,Muestra comercial
2414,280,2024-09-06,Entrada,41,Traslado entre sucursales
2415,155,2025-05-30,Entrada,173,Traslado entre sucursales
2416,367,2025-01-06,Entrada,177,Traslado entre sucursales
2417,516,2025-05-24,Salida,9,Producto dañado
2418,357,2024-08-07,Salida,5,Venta
2419,178,2024-07-07,Entrada,104,Devolución de cliente
2420,170,2024-05-17,Salida,3,Producto dañado
2421,560,2025-08-13,Entrada,137,Devolución de cliente
2422,403,2025-03-31,Entrada,120,Reposición de stock
2423,551,2024-08-24,Entrada,160,Reposición de stock
2424,49,2024-10-30,Salida,4,Muestra comercial
2425,504,2025-04-19,Salida,1,Muestra comercial
2426,288,2024-08-07,Salida,2,Producto dañado
2427,622,2024-05-04,Entrada,167,Devolución de cliente
2428,120,2024-01-20,Entrada,59,Traslado entre sucursales
2429,519,2024-09-30,Salida,8,Producto dañado
2430,92,2024-10-20,Entrada,34,Reposición de stock
2431,719,2025-12-16,Ajuste,13,Diferencia en auditoría
2432,373,2025-01-07,Salida,2,Muestra comercial
2433,10,2025-09-16,Ajuste,14,Diferencia en auditoría
2434,75,2024-07-31,Salida,6,Traslado a otra sucursal
2435,91,2024-04-06,Entrada,188,Compra proveedor
2436,228,2025-11-04,Salida,4,Muestra comercial
2437,426,2025-12-27,Salida,4,Producto dañado
2438,383,2025-05-20,Entrada,18,Traslado entre sucursales
2439,146,2025-08-10,Entrada,142,Reposición de stock
2440,494,2024-04-18,Entrada,172,Traslado entre sucursales
2441,428,2025-09-05,Ajuste,14,Diferencia en auditoría
2442,515,2025-02-12,Salida,2,Venta
2443,124,2025-10-20,Entrada,31,Reposición de stock
2444,371,2024-04-01,Salida,2,Producto dañado
2445,533,2024-09-09,Salida,1,Venta
2446,603,2025-10-27,Entrada,192,Compra proveedor
2447,517,2025-03-30,Ajuste,9,Conteo físico
2448,353,2025-11-26,Salida,6,Venta
2449,161,2024-10-07,Salida,9,Muestra comercial
2450,280,2024-12-16,Entrada,68,Devolución de cliente
2451,459,2025-04-23,Entrada,109,Devolución de cliente
2452,288,2024-03-03,Entrada,173,Reposición de stock
2453,692,2025-03-02,Salida,4,Traslado a otra sucursal
2454,111,2025-12-07,Entrada,119,Devolución de cliente
2455,58,2024-06-12,Salida,5,Venta
2456,474,2024-06-21,Entrada,98,Traslado entre sucursales
2457,649,2024-05-20,Entrada,129,Traslado entre sucursales
2458,138,2025-01-07,Salida,1,Producto dañado
2459,444,2024-04-17,Salida,10,Producto dañado
2460,264,2024-07-26,Entrada,47,Traslado entre sucursales
2461,601,2025-06-07,Salida,6,Producto dañado
2462,133,2025-05-31,Entrada,180,Reposición de stock
2463,252,2024-06-25,Salida,9,Venta
2464,568,2025-06-22,Entrada,171,Devolución de cliente
2465,781,2025-01-27,Salida,4,Traslado a otra sucursal
2466,500,2025-11-22,Salida,6,Muestra comercial
2467,57,2024-07-03,Salida,4,Producto dañado
2468,669,2024-08-26,Salida,1,Muestra comercial
2469,316,2024-12-14,Ajuste,6,Producto vencido/obsoleto
2470,188,2025-04-11,Entrada,40,Devolución de cliente
2471,128,2025-11-18,Entrada,78,Devolución de cliente
2472,566,2024-07-20,Entrada,144,Reposición de stock
2473,36,2024-06-13,Salida,8,Muestra comercial
2474,616,2025-01-18,Entrada,88,Traslado entre sucursales
2475,253,2024-09-23,Ajuste,16,Diferencia en auditoría
2476,427,2025-03-17,Salida,5,Producto dañado
2477,420,2024-02-04,Entrada,117,Compra proveedor
2478,118,2025-12-01,Salida,6,Traslado a otra sucursal
2479,334,2025-03-12,Entrada,74,Devolución de cliente
2480,428,2025-04-10,Entrada,118,Traslado entre sucursales
2481,482,2025-09-04,Salida,9,Producto dañado
2482,2,2024-02-01,Salida,4,Muestra comercial
2483,320,2024-06-30,Salida,9,Traslado a otra sucursal
2484,202,2025-10-29,Entrada,48,Compra proveedor
2485,59,2025-06-22,Entrada,138,Traslado entre sucursales
2486,654,2025-12-31,Entrada,48,Reposición de stock
2487,308,2025-08-06,Salida,4,Muestra comercial
2488,161,2024-12-29,Entrada,83,Compra proveedor
2489,441,2024-02-03,Salida,4,Producto dañado
2490,524,2025-06-04,Salida,7,Producto dañado
2491,352,2025-01-10,Entrada,171,Devolución de cliente
2492,636,2025-08-25,Salida,9,Traslado a otra sucursal
2493,27,2024-03-05,Salida,4,Traslado a otra sucursal
2494,289,2024-02-17,Salida,4,Muestra comercial
2495,595,2024-04-24,Salida,4,Muestra comercial
2496,344,2024-03-04,Salida,10,Muestra comercial
2497,38,2024-05-13,Entrada,119,Compra proveedor
2498,376,2024-04-11,Salida,8,Venta
2499,574,2025-08-18,Entrada,144,Traslado entre sucursales
2500,402,2025-05-21,Entrada,126,Traslado entre sucursales
2501,285,2025-03-22,Salida,3,Venta
2502,760,2025-07-03,Entrada,200,Devolución de cliente
2503,532,2024-12-22,Salida,7,Muestra comercial
2504,532,2025-01-12,Entrada,13,Devolución de cliente
2505,387,2024-02-19,Salida,6,Traslado a otra sucursal
2506,282,2025-02-06,Entrada,185,Devolución de cliente
2507,475,2024-10-08,Entrada,47,Reposición de stock
2508,196,2024-03-15,Entrada,146,Compra proveedor
2509,22,2025-02-18,Entrada,101,Reposición de stock
2510,480,2024-01-19,Entrada,39,Devolución de cliente
2511,9,2025-10-05,Salida,10,Traslado a otra sucursal
2512,643,2025-03-19,Salida,5,Venta
2513,443,2025-03-16,Entrada,130,Devolución de cliente
2514,723,2025-02-16,Salida,6,Traslado a otra sucursal
2515,441,2024-02-11,Entrada,135,Reposición de stock
2516,271,2025-08-30,Salida,7,Muestra comercial
2517,6,2025-05-12,Salida,4,Muestra comercial
2518,777,2024-08-21,Entrada,51,Compra proveedor
2519,323,2024-05-22,Salida,10,Muestra comercial
2520,224,2024-05-13,Salida,2,Traslado a otra sucursal
2521,177,2024-01-04,Salida,10,Traslado a otra sucursal
2522,197,2025-09-29,Entrada,98,Reposición de stock
2523,551,2024-04-17,Salida,3,Producto dañado
2524,279,2024-07-04,Salida,8,Venta
2525,704,2025-02-10,Ajuste,7,Conteo físico
2526,394,2025-08-23,Salida,5,Venta
2527,741,2025-11-24,Entrada,88,Traslado entre sucursales
2528,258,2024-02-23,Ajuste,12,Corrección de inventario
2529,58,2025-11-06,Entrada,92,Compra proveedor
2530,131,2024-03-24,Entrada,194,Reposición de stock
2531,28,2024-07-04,Ajuste,5,Diferencia en auditoría
2532,602,2025-11-10,Entrada,109,Traslado entre sucursales
2533,570,2025-06-29,Entrada,102,Reposición de stock
2534,25,2025-04-11,Salida,1,Producto dañado
2535,510,2024-12-13,Salida,7,Venta
2536,691,2024-04-01,Salida,7,Producto dañado
2537,446,2025-12-06,Ajuste,9,Corrección de inventario
2538,11,2025-07-15,Entrada,55,Devolución de cliente
2539,265,2025-01-23,Entrada,15,Devolución de cliente
2540,179,2024-12-05,Salida,10,Muestra comercial
2541,601,2025-06-14,Entrada,90,Reposición de stock
2542,691,2025-07-31,Entrada,152,Compra proveedor
2543,777,2024-10-15,Entrada,11,Reposición de stock
2544,262,2024-04-01,Salida,3,Traslado a otra sucursal
2545,497,2024-04-29,Entrada,134,Reposición de stock
2546,523,2024-07-31,Entrada,133,Traslado entre sucursales
2547,514,2024-03-21,Ajuste,3,Diferencia en auditoría
2548,61,2024-03-10,Entrada,96,Compra proveedor
2549,444,2025-07-14,Entrada,165,Devolución de cliente
2550,53,2025-06-11,Entrada,109,Reposición de stock
2551,722,2024-06-18,Entrada,163,Traslado entre sucursales
2552,527,2025-04-27,Entrada,60,Compra proveedor
2553,70,2024-02-10,Salida,8,Traslado a otra sucursal
2554,137,2024-07-17,Entrada,70,Compra proveedor
2555,629,2024-12-16,Entrada,117,Traslado entre sucursales
2556,717,2025-07-25,Salida,2,Producto dañado
2557,538,2024-03-12,Salida,6,Muestra comercial
2558,102,2025-09-05,Salida,10,Muestra comercial
2559,440,2025-05-01,Entrada,165,Traslado entre sucursales
2560,345,2025-11-22,Salida,7,Traslado a otra sucursal
2561,602,2025-12-22,Entrada,81,Compra proveedor
2562,708,2024-06-22,Salida,7,Producto dañado
2563,636,2025-05-14,Salida,6,Producto dañado
2564,6,2024-12-29,Entrada,34,Reposición de stock
2565,777,2025-11-29,Entrada,145,Traslado entre sucursales
2566,643,2024-02-06,Salida,9,Traslado a otra sucursal
2567,728,2025-07-24,Entrada,111,Reposición de stock
2568,764,2024-11-12,Ajuste,5,Diferencia en auditoría
2569,377,2025-06-01,Ajuste,9,Conteo físico
2570,258,2025-04-14,Salida,9,Muestra comercial
2571,423,2024-07-18,Salida,5,Producto dañado
2572,559,2024-12-07,Salida,9,Producto dañado
2573,114,2024-11-19,Salida,10,Producto dañado
2574,517,2024-10-11,Salida,9,Venta
2575,6,2025-08-28,Entrada,63,Traslado entre sucursales
2576,246,2024-06-08,Entrada,177,Compra proveedor
2577,328,2025-07-13,Entrada,77,Compra proveedor
2578,691,2024-09-01,Salida,3,Traslado a otra sucursal
2579,508,2024-02-05,Ajuste,7,Corrección de inventario
2580,126,2025-09-20,Salida,8,Muestra comercial
2581,511,2025-12-13,Entrada,116,Devolución de cliente
2582,771,2025-01-31,Salida,2,Traslado a otra sucursal
2583,578,2025-05-09,Salida,5,Venta
2584,756,2025-12-21,Entrada,87,Devolución de cliente
2585,155,2024-07-19,Entrada,197,Compra proveedor
2586,764,2025-04-26,Salida,10,Venta
2587,585,2025-01-16,Entrada,164,Reposición de stock
2588,243,2025-02-24,Entrada,84,Reposición de stock
2589,764,2025-09-17,Entrada,159,Reposición de stock
2590,54,2024-12-07,Salida,3,Producto dañado
2591,312,2025-07-27,Salida,3,Muestra comercial
