IdVenta,FechaVenta,IdCliente,IdEmpleado,IdMetodoPago,Total
710,2025-12-19,1601,25,6,10404000
711,2025-12-13,1636,35,6,19805000
712,2024-06-23,2506,23,3,5001000
713,2024-04-06,567,21,6,16788000
714,2024-07-28,1262,40,3,6161000
715,2025-08-30,2317,11,6,16119000
716,2024-11-29,916,39,6,14263000
717,2025-11-18,1783,41,2,9237000
718,2025-03-31,1221,9,3,8378000
719,2025-09-14,93,29,6,30499000
720,2025-10-04,1947,10,3,10116000
721,2025-02-25,1733,38,6,20224000
722,2024-03-05,1794,37,3,17440000
723,2025-02-09,1985,2,3,3234000
724,2024-01-04,2267,39,6,8779000
725,2024-11-10,2810,44,6,7918000
726,2024-09-18,2291,23,3,1592000
727,2025-08-07,1165,26,6,1134000
728,2024-03-18,2086,13,3,20544000
729,2025-05-31,1239,8,6,25134000
730,2025-04-18,994,19,6,10296000
731,2025-06-15,2581,22,1,26615000
732,2025-02-12,2382,35,3,2235000
733,2024-04-19,1560,19,3,17343000
734,2025-06-30,115,17,6,12249000
735,2024-11-19,41,39,1,13758000
736,2025-11-09,2622,33,6,4507000
737,2024-01-11,1339,11,2,6108000
738,2024-02-02,672,26,1,23902000
739,2025-04-14,161,26,6,37301000
740,2024-10-23,2265,39,2,6382000
741,2024-01-19,2230,12,6,7089000
742,2025-07-01,1035,23,3,17868000
743,2024-04-16,908,1,3,45435000
744,2025-07-06,2348,36,1,18879000
745,2025-11-12,169,22,6,1831000
746,2024-11-08,2732,35,3,15077000
747,2024-08-30,2535,39,6,17054000
748,2024-09-25,435,36,6,16688000
749,2025-03-01,969,1,1,6575000
750,2025-04-02,1518,1,2,21771000
751,2024-01-01,872,3,6,12419000
752,2025-02-03,2781,26,3,2640000
753,2025-08-29,2444,23,1,9560000
754,2024-01-18,1465,25,6,164000
755,2024-04-09,2286,17,3,10574000
756,2024-07-15,1796,35,6,2804000
757,2025-03-18,1839,37,2,1424000
758,2025-05-29,1966,47,3,24683000
759,2025-10-31,485,34,6,7951000
760,2024-06-14,1698,42,2,20540000
761,2024-02-01,463,41,1,6944000
762,2025-03-13,1526,45,3,17019000
763,2024-02-18,946,18,6,45771000
764,2024-11-06,1033,9,3,9588000
765,2025-09-01,178,26,6,30120000
766,2024-10-07,2725,22,6,10366000
767,2025-07-26,1642,24,1,1446000
768,2024-11-04,159,25,1,29099000
769,2024-05-09,479,21,6,8043000
770,2025-09-17,2447,28,6,23201000
771,2024-05-20,1292,28,1,1225000
772,2024-07-07,741,8,3,25020000
773,2024-01-09,1359,16,1,20075000
774,2025-10-12,2653,43,6,32488000
775,2025-03-26,121,17,6,18328000
776,2024-11-10,1968,25,6,12949000
777,2025-07-08,1182,44,6,9265000
778,2025-01-16,2447,15,3,10796000
779,2025-03-23,1337,11,2,1616000
780,2024-08-25,2189,15,6,14793000
781,2024-01-07,2004,6,1,38838000
782,2024-10-21,1365,47,6,10244000
783,2024-08-11,417,11,3,2491000
784,2024-02-27,14,48,1,49129000
785,2025-02-07,524,43,1,4654000
786,2024-04-03,279,46,6,22735000
787,2024-08-30,2622,10,6,12658000
788,2025-05-21,644,28,6,15457000
789,2025-07-02,2632,35,1,4830000
790,2025-09-24,1420,36,6,5208000
791,2025-12-30,2766,21,3,23910000
792,2024-11-28,701,12,3,4527000
793,2025-11-15,1251,11,6,9705000
794,2024-05-23,2920,21,3,7645000
795,2025-02-19,474,33,6,9297000
796,2025-05-15,1509,40,3,70176000
797,2025-04-04,273,4,6,29803000
798,2024-02-23,2168,41,2,26306000
799,2025-01-06,1264,39,2,22314000
800,2024-09-21,1836,30,6,2572000
801,2024-10-02,1932,15,6,21589000
802,2025-10-15,880,23,1,27919000
803,2024-10-31,1796,34,6,14299000
804,2024-04-24,1890,8,6,1255000
805,2025-08-17,1230,45,3,4024000
806,2025-04-15,817,17,6,57115000
807,2025-09-09,833,3,6,1677000
808,2024-08-24,2001,33,3,34344000
809,2024-02-01,911,13,3,18774000
810,2025-06-26,892,27,2,13187000
811,2024-03-11,2820,13,1,23188000
812,2025-10-21,2135,39,1,13613000
813,2025-03-13,154,33,6,9997000
814,2025-06-02,2192,12,3,21787000
815,2024-03-10,1445,12,6,7515000
816,2025-07-10,1947,13,3,44765000
817,2024-10-19,2273,28,1,14308000
818,2024-11-19,2803,5,6,12865000
819,2024-07-04,501,29,6,3434000
820,2025-02-22,1339,43,1,21123000
821,2024-12-01,2986,15,6,3244000
822,2025-06-08,205,7,3,3177000
823,2025-08-01,440,23,6,3881000
824,2025-12-03,1960,13,6,11433000
825,2024-10-12,1563,32,2,3102000
826,2025-05-05,1814,48,6,11806000
827,2024-06-15,2427,26,3,5042000
828,2024-03-07,1272,15,1,7797000
829,2025-02-09,560,38,3,5615000
830,2025-08-12,1053,25,6,41356000
831,2024-09-25,1399,4,3,16757000
832,2025-08-24,2356,38,3,16164000
833,2025-12-07,152,8,3,11271000
834,2025-06-29,2440,36,6,3270000
835,2025-05-06,934,37,2,695000
836,2025-06-28,959,44,6,6208000
837,2024-06-16,390,46,3,16622000
838,2025-07-07,2435,27,3,15392000
839,2024-10-24,1178,11,6,27953000
840,2025-02-03,1135,48,3,12343000
841,2025-06-13,1219,40,3,29728000
842,2025-04-13,2388,24,6,27325000
843,2024-06-23,2299,24,6,1316000
844,2024-12-02,2602,46,3,12151000
845,2024-12-22,2130,9,3,28670000
846,2024-04-23,2427,4,1,13195000
847,2024-05-26,293,29,3,4886000
848,2025-04-18,2995,35,3,9579000
849,2025-11-07,2714,41,3,42101000
850,2024-05-20,1226,34,3,8520000
851,2024-07-11,2619,39,6,18225000
852,2024-03-24,1893,1,6,11111000
853,2025-08-17,2168,20,6,6497000
854,2024-12-02,406,18,1,2499000
855,2025-03-11,2034,49,1,9978000
856,2025-06-19,1603,34,3,6644000
857,2024-03-25,747,47,1,14850000
858,2025-10-15,122,14,3,33591000
859,2025-05-29,1400,49,6,9613000
860,2025-07-03,468,50,2,3360000
861,2025-08-14,1007,40,6,58764000
862,2025-07-05,327,18,6,9234000
863,2025-08-13,47,2,3,10995000
864,2025-11-03,2950,37,1,48876000
865,2024-04-17,1824,30,3,25910000
866,2024-02-18,1518,21,1,15915000
867,2025-07-27,1742,28,3,9740000
868,2024-07-31,906,24,2,8885000
869,2025-10-05,2692,21,3,3298000
870,2025-07-05,85,49,6,8920000
871,2024-01-13,2740,21,1,27523000
872,2024-05-09,2758,26,2,23662000
873,2024-05-04,500,37,1,40083000
874,2025-08-21,327,1,1,1114000
875,2025-06-29,515,37,6,523000
876,2024-11-10,551,42,6,11797000
877,2024-12-23,497,16,6,39617000
878,2024-02-13,2351,4,3,5495000
879,2024-12-01,2192,7,3,17156000
880,2024-05-05,175,19,6,10289000
881,2024-03-03,556,20,1,16395000
882,2025-04-17,847,26,2,29010000
883,2024-12-17,2856,34,6,1443000
884,2024-07-29,1553,49,6,25048000
885,2024-05-23,1802,6,1,895000
886,2025-12-07,1429,33,3,5562000
887,2025-02-14,2328,16,1,19960000
888,2024-12-27,992,40,2,13492000
889,2025-12-22,30,41,6,12253000
890,2025-07-11,1318,49,6,37743000
891,2024-04-02,1503,41,6,26899000
892,2025-04-06,2727,16,2,21554000
893,2025-10-28,1370,25,6,1564000
894,2024-09-02,2396,32,3,2004000
895,2024-07-09,1463,23,3,16973000
896,2024-04-13,1556,19,1,572000
897,2025-02-06,2781,40,2,44904000
898,2025-11-06,549,33,1,9302000
899,2025-04-27,1992,12,6,8418000
900,2024-01-29,649,35,3,13324000
901,2025-03-07,2664,25,6,7299000
902,2024-01-05,1406,16,6,11059000
903,2024-06-30,2135,6,6,14118000
904,2024-09-18,1051,5,6,11001000
905,2024-03-19,144,7,3,14917000
906,2025-12-14,1892,21,1,6940000
907,2024-12-08,2194,41,6,12884000
908,2025-02-23,1088,3,6,7790000
909,2024-05-07,154,13,3,9225000
910,2025-07-13,6,9,6,11240000
911,2024-08-07,34,17,1,28838000
912,2025-05-13,1720,14,6,12556000
913,2024-05-17,2086,7,6,3918000
914,2025-10-10,1062,44,6,2413000
915,2025-04-09,476,34,3,3834000
916,2024-08-23,2425,21,1,32428000
917,2024-01-23,2357,27,3,1728000
918,2024-02-15,1714,32,6,11418000
919,2024-09-23,2848,49,3,12519000
920,2025-10-03,2835,1,3,1721000
921,2024-06-26,710,33,3,13082000
922,2024-10-11,2514,33,6,35290000
923,2024-10-03,1311,49,6,564000
924,2024-04-24,2896,16,6,9162000
925,2025-07-04,1859,9,6,684000
926,2024-05-06,1858,18,1,18432000
927,2024-01-22,2629,28,3,22436000
928,2025-07-27,491,7,6,8038000
929,2024-10-04,2953,50,3,14402000
930,2024-07-26,1250,14,3,4396000
931,2025-05-30,2142,5,3,4991000
932,2025-05-20,842,36,6,6769000
933,2025-03-29,2671,48,6,7875000
934,2025-06-08,912,47,1,18520000
935,2024-08-07,1658,19,6,21252000
936,2025-04-05,58,17,3,2338000
937,2024-08-26,2939,1,3,9026000
938,2024-01-13,2551,8,6,27200000
939,2024-07-16,2100,41,6,11441000
940,2024-01-24,764,35,1,10380000
941,2025-02-09,546,23,6,16508000
942,2024-06-19,162,17,2,228000
943,2025-11-01,698,15,2,11317000
944,2025-09-17,143,47,6,22953000
945,2025-04-06,1892,9,2,14807000
946,2024-10-01,1145,5,2,44604000
947,2024-02-27,2898,45,6,10687000
948,2025-12-07,2424,46,6,1707000
949,2024-04-12,2315,14,1,78292000
950,2024-10-04,1521,50,1,16188000
951,2025-07-18,2635,5,2,32287000
952,2025-09-28,1978,46,3,11539000
953,2024-11-12,405,41,1,30220000
954,2024-05-27,1135,35,6,44456000
955,2024-01-29,2406,47,3,26790000
956,2025-05-01,619,48,6,9911000
957,2024-09-18,2353,27,1,14073000
958,2024-07-06,727,24,2,5223000
959,2025-05-22,1223,10,1,4191000
960,2024-10-23,58,17,1,4262000
961,2024-06-25,1718,7,3,21182000
962,2025-06-30,2548,4,2,29938000
963,2024-07-16,1252,25,3,4774000
964,2025-03-17,407,45,6,24403000
965,2024-08-08,206,31,2,427000
966,2024-06-01,2238,26,6,6190000
967,2025-12-12,2674,11,2,42786000
968,2024-06-04,144,3,3,14632000
969,2024-12-09,969,26,6,195000
970,2024-05-18,288,37,6,1792000
971,2024-07-20,1677,35,3,15112000
972,2024-02-01,41,22,6,7887000
973,2025-05-02,2478,21,3,696000
974,2024-03-02,393,32,1,11118000
975,2024-05-19,1367,37,2,47413000
976,2024-01-27,1890,14,3,15700000
977,2025-04-17,367,13,3,4461000
978,2025-11-01,1850,11,1,32289000
979,2024-04-05,448,14,3,12516000
980,2025-01-24,2320,3,3,4180000
981,2025-04-28,310,42,6,18415000
982,2025-05-22,584,12,2,18168000
983,2024-01-26,1040,21,6,31658000
984,2025-02-21,459,32,3,21366000
985,2025-08-06,685,36,3,4876000
986,2025-04-30,26,30,6,14495000
987,2024-11-09,1004,27,3,7010000
988,2024-05-28,924,49,6,1329000
989,2024-10-27,540,12,6,10595000
990,2024-05-27,381,42,6,21428000
991,2024-01-16,591,22,1,1398000
992,2024-08-07,2408,18,2,11570000
993,2024-05-25,2722,47,2,26506000
994,2025-08-20,1113,20,6,36661000
995,2025-04-30,739,25,3,10192000
996,2024-01-24,853,44,1,4882000
997,2025-03-06,2628,41,6,42109000
998,2024-11-19,387,15,1,21545000
999,2025-04-26,1676,6,6,18809000
1000,2025-09-09,1230,47,3,4972000
1001,2024-01-25,2774,9,6,10972000
1002,2024-12-19,2835,23,3,10896000
1003,2025-07-07,1437,8,6,14081000
1004,2024-02-07,539,7,3,10545000
1005,2025-08-11,2734,8,6,24715000
1006,2025-07-03,2382,6,1,24950000
1007,2025-03-16,2214,26,6,51530000
1008,2025-09-13,2195,27,6,17192000
1009,2025-05-05,2278,28,3,1967000
1010,2025-11-21,1726,9,1,6688000
1011,2025-04-19,1554,4,3,4788000
1012,2025-05-27,2153,18,6,23394000
1013,2025-04-12,1061,2,3,12180000
1014,2024-08-24,1796,43,3,242000
1015,2024-03-31,2313,8,3,26351000
1016,2024-02-03,2010,19,3,16856000
1017,2025-08-03,536,6,6,11336000
1018,2024-11-03,179,4,6,20655000
1019,2025-08-07,2975,49,3,40382000
1020,2024-07-25,1610,39,1,29116000
1021,2024-07-21,1336,15,6,8794000
1022,2025-07-07,1102,33,6,2368000
1023,2024-10-03,1840,3,3,5146000
1024,2024-06-10,481,15,3,2212000
1025,2025-06-24,1681,21,6,19652000
1026,2025-03-18,768,10,3,21549000
1027,2024-06-21,271,11,1,22052000
1028,2025-05-18,2812,48,1,4580000
1029,2024-01-15,1472,22,2,5384000
1030,2024-08-01,893,1,2,68306000
1031,2024-01-22,75,36,3,12416000
1032,2025-01-20,1019,19,6,9817000
1033,2025-04-09,981,38,2,11964000
1034,2025-09-18,20,1,3,11168000
1035,2025-06-17,2342,50,3,236000
1036,2024-04-02,497,17,3,16430000
1037,2025-02-19,11,2,3,7470000
1038,2024-04-04,1575,37,1,22864000
1039,2024-08-28,569,44,6,8828000
1040,2024-07-25,1871,48,3,4691000
1041,2025-11-20,2179,50,3,2946000
1042,2025-04-15,2935,40,2,20229000
1043,2025-02-01,37,35,6,28293000
1044,2024-11-03,2226,6,3,1652000
1045,2025-03-11,1967,17,6,35068000
1046,2024-09-07,167,4,2,34639000
1047,2025-09-03,2415,33,6,22676000
1048,2025-12-01,898,16,6,25240000
1049,2024-05-01,397,47,1,29603000
1050,2025-04-01,338,7,3,26998000
1051,2024-03-28,1304,6,3,26600000
1052,2025-07-22,2646,24,6,15795000
1053,2024-12-03,2054,10,3,10615000
1054,2024-11-12,615,2,1,3550000
1055,2025-10-13,1065,43,2,10944000
1056,2024-03-11,1487,14,6,1830000
1057,2024-09-01,1138,27,6,19300000
1058,2024-01-31,1829,21,6,4582000
1059,2025-08-11,2488,39,6,10260000
1060,2024-10-17,2384,46,6,23174000
1061,2025-02-18,1770,29,1,31186000
1062,2024-02-24,392,4,3,95000
1063,2024-05-21,1094,42,2,12852000
1064,2024-05-22,2894,50,3,12236000
1065,2024-04-03,2821,33,1,28655000
1066,2024-05-21,2674,15,3,16156000
1067,2025-04-02,2444,50,6,3408000
1068,2024-01-02,612,26,1,8774000
1069,2024-02-04,2175,23,3,36612000
1070,2024-03-12,2036,17,6,8884000
1071,2024-05-19,1916,15,6,15031000
1072,2025-10-14,790,27,6,13063000
1073,2024-06-12,911,23,6,38355000
1074,2024-01-18,35,19,2,34293000
1075,2024-06-12,2539,7,3,6876000
1076,2024-05-22,2260,45,6,11121000
1077,2024-04-19,2249,8,6,3703000
1078,2024-03-12,2574,12,6,11044000
1079,2024-12-20,2313,2,6,7553000
1080,2025-11-12,1629,8,3,5893000
1081,2024-03-03,1904,39,1,37610000
1082,2024-08-12,227,17,6,6626000
1083,2025-02-22,97,4,2,5998000
1084,2024-05-10,2301,16,3,981000
1085,2024-05-26,1878,6,2,1153000
1086,2024-04-01,2964,48,1,29704000
1087,2024-07-24,521,37,6,4806000
1088,2024-03-11,1438,6,1,20270000
1089,2024-01-31,2683,17,3,20267000
1090,2025-01-18,48,32,6,5259000
1091,2025-03-21,1332,15,6,11022000
1092,2024-11-15,1564,47,3,18811000
1093,2024-11-08,2684,12,1,52727000
1094,2025-03-26,1717,15,6,14030000
1095,2025-01-27,104,7,3,26867000
1096,2024-03-31,1364,16,3,11197000
1097,2025-01-09,2045,47,1,31842000
1098,2024-11-12,2015,10,6,10028000
1099,2024-08-28,1433,36,6,37008000
1100,2024-03-26,2012,27,3,23529000
1101,2024-06-22,669,21,2,992000
1102,2025-11-26,517,30,1,51236000
1103,2025-02-07,1856,1,3,17235000
1104,2025-02-05,1714,46,6,387000
1105,2024-12-25,2863,26,1,6503000
1106,2024-05-13,1131,5,3,3619000
1107,2025-03-28,1675,35,6,13677000
1108,2025-06-06,1105,40,6,3303000
1109,2025-04-29,1914,6,1,15810000
1110,2025-08-15,247,41,1,29746000
1111,2025-01-05,62,3,6,27836000
1112,2024-04-21,2091,20,3,3845000
1113,2025-08-02,1980,20,1,2284000
1114,2024-05-08,964,21,6,8207000
1115,2024-08-02,1260,4,6,13168000
1116,2025-03-05,1550,36,1,11739000
1117,2024-04-23,618,6,6,1870000
1118,2025-10-14,1773,17,3,23785000
1119,2024-12-30,671,23,6,21756000
1120,2025-08-11,705,2,6,15444000
1121,2025-11-06,2831,18,6,2331000
1122,2025-10-20,361,50,2,4448000
1123,2024-04-13,2747,46,3,5534000
1124,2025-05-19,802,35,3,22170000
1125,2024-03-23,2176,10,6,14843000
1126,2024-09-12,11,43,6,23058000
1127,2024-08-27,1257,15,6,34446000
1128,2025-11-24,2404,19,3,10646000
1129,2025-05-29,733,47,2,1191000
1130,2025-06-24,2117,18,3,30811000
1131,2025-03-05,2199,2,6,30797000
1132,2025-02-18,1064,50,2,9424000
1133,2024-12-21,403,7,3,10432000
1134,2024-07-05,374,11,6,21849000
1135,2024-11-14,804,43,6,1843000
1136,2024-03-25,2975,12,1,1721000
1137,2024-01-31,486,46,6,9669000
1138,2024-02-22,1274,40,3,48371000
1139,2025-03-10,18,16,6,4653000
1140,2024-05-25,412,46,3,30077000
1141,2025-01-29,217,4,1,13031000
1142,2024-06-16,256,45,1,38233000
1143,2024-04-17,2436,29,3,52216000
1144,2025-08-29,2552,39,2,1544000
1145,2024-03-23,367,18,2,33886000
1146,2024-01-14,860,20,6,424000
1147,2024-04-29,986,7,6,2581000
1148,2024-04-11,2416,30,3,12656000
1149,2025-02-28,187,50,3,16162000
1150,2025-10-07,1590,10,6,8571000
1151,2025-12-01,2930,40,2,908000
1152,2025-06-03,1059,7,3,21683000
1153,2025-10-25,1167,41,6,2140000
1154,2025-06-20,1347,24,2,17399000
1155,2025-10-05,494,5,1,11881000
1156,2025-03-24,1396,15,6,7226000
1157,2025-06-26,679,46,3,3631000
1158,2024-01-24,1936,11,3,1101000
1159,2025-06-25,2769,29,3,7800000
1160,2024-01-04,1932,9,6,17885000
1161,2025-09-05,231,46,1,19979000
1162,2025-04-24,459,27,3,25881000
1163,2025-03-12,113,36,3,2508000
1164,2024-04-23,2522,31,1,16315000
1165,2024-05-12,831,44,3,177000
1166,2025-08-25,2596,25,6,5160000
1167,2025-05-07,2009,50,2,6030000
1168,2025-07-02,811,32,6,13718000
1169,2024-08-20,166,29,6,14036000
1170,2025-07-27,435,1,1,21021000
1171,2024-10-20,2241,1,3,9108000
1172,2025-01-10,1442,30,3,8744000
1173,2024-02-02,61,11,6,9800000
1174,2025-11-16,1201,13,1,575000
1175,2024-08-06,1619,12,1,40450000
1176,2024-05-04,1601,38,3,14177000
1177,2025-01-28,2468,43,6,26149000
1178,2025-07-18,1444,30,6,24925000
1179,2025-02-11,2730,31,3,1656000
1180,2025-02-02,1813,44,6,18685000
1181,2024-03-08,1790,40,3,13394000
1182,2024-09-08,2368,24,1,23795000
1183,2024-04-01,1319,4,2,20711000
1184,2025-02-20,1222,10,6,8231000
1185,2024-03-15,19,31,3,7142000
1186,2024-08-10,810,24,2,26237000
1187,2025-10-26,2141,50,6,31417000
1188,2024-06-09,1156,14,3,5842000
1189,2025-09-26,2205,15,3,37846000
1190,2024-05-20,1182,35,6,21678000
1191,2025-05-30,271,15,2,4102000
1192,2024-01-11,1235,7,6,8096000
1193,2025-09-07,306,1,6,20508000
1194,2024-08-22,192,10,3,23542000
1195,2025-01-12,292,25,6,35012000
1196,2025-01-08,2926,36,6,1870000
1197,2025-12-16,1192,26,1,6079000
1198,2024-08-24,2736,40,6,11221000
1199,2024-08-26,1270,36,2,7584000
1200,2024-04-05,13,21,3,2363000
1201,2024-05-01,1132,32,6,3320000
1202,2024-09-22,637,32,3,890000
1203,2025-08-22,1739,8,6,13153000
1204,2025-04-28,1011,36,6,11485000
1205,2024-11-24,456,9,3,24087000
1206,2024-03-19,1840,32,6,2622000
1207,2024-04-10,549,15,3,2543000
1208,2025-01-16,2306,32,3,9307000
1209,2024-04-10,1399,24,6,19512000
1210,2024-06-07,1542,41,3,16525000
1211,2025-11-18,2452,30,1,25050000
1212,2024-08-20,1571,2,1,53254000
1213,2024-10-29,1199,28,6,5586000
1214,2024-10-13,1732,50,6,7120000
1215,2025-04-24,579,3,6,38323000
1216,2024-03-07,1809,7,3,5084000
1217,2025-04-16,834,4,3,20395000
1218,2025-04-19,502,24,6,32317000
1219,2024-09-26,2672,31,3,15746000
1220,2025-10-18,942,31,2,8772000
1221,2024-08-09,401,32,6,29268000
1222,2024-11-10,935,34,2,41065000
1223,2024-07-09,1812,19,3,17687000
1224,2024-11-04,2062,21,6,9623000
1225,2025-11-18,742,25,2,9410000
1226,2024-06-14,2305,12,6,19147000
1227,2024-09-22,1616,44,3,6325000
1228,2025-02-16,605,29,1,20716000
1229,2025-07-22,2115,20,2,15271000
1230,2025-04-04,1707,28,6,25537000
1231,2024-05-19,43,29,6,32650000
1232,2025-11-30,848,10,6,32448000
1233,2024-03-10,2894,14,6,23339000
1234,2024-08-01,2977,36,6,35909000
1235,2025-05-02,1711,45,1,3974000
1236,2025-01-01,2473,9,1,24575000
1237,2025-06-25,1767,47,3,24767000
1238,2025-05-01,2488,4,6,27136000
1239,2025-11-18,2843,2,6,8175000
1240,2025-06-13,2144,26,3,13758000
1241,2025-11-26,958,12,3,10827000
1242,2025-12-11,1371,50,6,18650000
1243,2024-08-28,1064,1,6,8766000
1244,2024-01-27,2816,34,3,31732000
1245,2024-05-28,1943,13,3,10246000
1246,2025-03-04,344,21,3,14569000
1247,2025-04-05,1758,17,2,2392000
1248,2024-11-17,786,44,6,26709000
1249,2025-02-25,1845,4,6,737000
1250,2025-05-27,2439,30,6,15945000
1251,2025-12-28,1389,23,6,29259000
1252,2024-06-11,1788,5,3,8520000
1253,2025-12-22,114,16,3,8744000
1254,2024-09-22,603,12,6,18847000
1255,2024-08-03,1649,48,1,10743000
1256,2025-04-11,2985,14,1,19687000
1257,2024-03-02,2893,12,1,8782000
1258,2025-10-20,604,31,2,897000
1259,2024-04-18,308,30,6,5616000
1260,2025-10-28,2008,28,3,33326000
1261,2024-05-03,2015,7,6,7173000
1262,2024-06-17,235,50,6,484000
1263,2024-06-10,2527,35,6,22291000
1264,2024-04-26,1184,18,3,2404000
1265,2025-02-17,2364,36,1,15490000
1266,2024-02-03,1536,12,3,3783000
1267,2025-03-11,2370,1,1,4091000
1268,2025-08-21,734,12,2,11376000
1269,2024-07-03,1693,37,3,15312000
1270,2024-01-15,392,18,1,25304000
1271,2025-11-25,1629,18,6,40949000
1272,2024-03-20,249,28,3,7264000
1273,2024-01-26,293,29,6,14955000
1274,2024-01-20,885,6,6,5703000
1275,2024-07-17,1826,50,3,53652000
1276,2024-12-16,2807,1,2,175000
1277,2024-10-25,2390,13,1,13340000
1278,2024-07-08,1693,30,1,3851000
1279,2024-09-16,1146,25,3,27643000
1280,2024-08-17,464,29,1,12283000
1281,2025-07-30,1142,29,6,15816000
1282,2024-09-04,2275,1,3,11903000
1283,2024-08-15,2306,3,6,456000
1284,2024-11-28,1066,4,1,12239000
1285,2024-12-24,2523,47,3,10578000
1286,2025-07-17,1332,7,3,14065000
1287,2024-08-12,2477,15,1,36675000
1288,2025-04-18,2871,11,6,19315000
1289,2024-07-03,2216,6,1,22899000
1290,2025-08-09,483,25,1,20320000
1291,2024-12-22,2672,4,6,9546000
1292,2025-07-30,1759,4,1,6829000
1293,2025-03-16,2944,27,6,50849000
1294,2025-02-08,2646,22,1,20884000
1295,2025-04-09,681,36,6,22170000
1296,2024-12-30,842,38,6,55161000
1297,2024-09-28,2554,48,3,10096000
1298,2025-01-17,96,29,3,30471000
1299,2025-06-01,2237,28,6,4488000
1300,2024-01-03,1715,48,6,15287000
1301,2025-01-07,1691,2,1,13538000
1302,2024-02-15,2235,1,2,1076000
1303,2025-08-01,704,39,2,4092000
1304,2024-06-18,763,50,3,981000
1305,2025-01-15,1226,16,3,3974000
1306,2024-02-03,1145,17,3,19434000
1307,2025-08-09,142,38,1,29512000
1308,2024-06-26,643,23,1,1116000
1309,2024-09-10,845,12,3,1361000
1310,2024-06-20,1003,23,2,2559000
1311,2024-02-11,631,24,6,7951000
1312,2024-12-18,244,8,3,19977000
1313,2024-08-19,1383,19,6,9320000
1314,2025-11-30,137,15,6,20329000
1315,2025-08-17,2066,36,3,14248000
1316,2024-10-18,2848,14,3,6459000
1317,2024-07-17,1006,13,1,14735000
1318,2024-10-28,1009,26,1,38202000
1319,2025-08-29,1748,9,2,2436000
1320,2025-07-04,110,23,3,49983000
1321,2025-07-05,2643,15,2,14675000
1322,2024-05-09,1104,49,6,27949000
1323,2024-04-02,663,38,3,5907000
1324,2025-03-30,1366,49,3,19055000
1325,2025-02-06,1283,40,3,9662000
1326,2025-09-21,549,4,3,6248000
1327,2024-05-26,995,32,6,8268000
1328,2024-07-21,309,31,6,11911000
1329,2024-11-12,2409,24,6,738000
1330,2024-06-12,269,1,6,18061000
1331,2024-07-05,2439,50,6,29254000
1332,2025-10-18,381,37,1,29445000
1333,2025-04-03,1401,40,3,5314000
1334,2025-08-23,543,12,6,7894000
1335,2025-04-02,312,45,1,4312000
1336,2024-04-12,1973,24,1,3383000
1337,2025-02-14,525,28,6,9912000
1338,2025-04-29,1305,10,3,30033000
1339,2025-10-06,1633,17,6,6846000
1340,2024-04-15,582,45,3,22480000
1341,2025-09-27,1744,8,6,52131000
1342,2024-08-22,109,1,3,22267000
1343,2025-08-30,649,43,3,7836000
1344,2024-10-02,1292,9,6,68424000
1345,2024-03-03,783,11,2,15155000
1346,2024-03-05,1450,45,1,23843000
1347,2024-12-05,1453,1,6,16916000
1348,2024-04-06,1110,14,1,33198000
1349,2024-04-12,2384,41,3,4977000
1350,2024-11-02,974,43,3,24809000
1351,2025-06-13,1809,32,3,1108000
1352,2025-04-17,2613,9,6,29076000
1353,2025-04-22,2480,9,6,8932000
1354,2025-12-10,1030,9,1,32775000
1355,2024-04-05,2056,35,1,27621000
1356,2025-12-26,1042,41,6,19583000
