IdCompra,FechaCompra,IdProveedor,Total
3554,2024-05-13,30,21888000
3555,2025-03-15,22,248567000
3556,2024-04-15,15,277508000
3557,2024-08-02,37,392824000
3558,2024-12-15,20,197705000
3559,2025-05-26,55,202942000
3560,2025-08-14,48,272926000
3561,2024-05-19,18,153521000
3562,2025-06-15,69,150260000
3563,2024-02-20,29,133353000
3564,2025-11-28,56,232809000
3565,2024-01-29,25,4620000
3566,2025-07-24,58,233638000
3567,2024-06-28,44,99450000
3568,2024-03-20,47,348804000
3569,2024-09-17,20,213263000
3570,2024-11-15,66,17220000
3571,2025-02-12,19,601963000
3572,2024-08-27,43,9950000
3573,2025-07-16,29,304070000
3574,2025-04-24,52,172074000
3575,2024-08-02,41,93635000
3576,2025-08-03,39,28206000
3577,2025-03-07,44,188861000
3578,2024-12-18,37,527882000
3579,2024-10-01,52,351371000
3580,2025-10-02,77,126695000
3581,2024-08-20,56,400088000
3582,2024-08-21,56,87402000
3583,2025-06-11,5,15085000
3584,2025-09-22,72,100306000
3585,2024-03-10,10,608654000
3586,2024-06-16,59,797675000
3587,2024-10-23,55,224180000
3588,2025-08-28,56,261851000
3589,2025-05-17,8,238000
3590,2025-09-05,48,207630000
3591,2024-05-10,27,161962000
3592,2024-02-05,75,744699000
3593,2025-07-28,15,62617000
3594,2025-09-19,57,240095000
3595,2025-01-07,40,134305000
3596,2025-12-07,3,121149000
3597,2024-12-28,79,30976000
3598,2025-03-23,74,24413000
3599,2024-07-21,73,131879000
3600,2025-09-22,31,127516000
3601,2024-02-09,15,187685000
3602,2025-09-02,10,240853000
3603,2024-02-01,70,186255000
3604,2025-12-02,1,132619000
3605,2024-04-20,45,270948000
3606,2025-09-17,36,53793000
3607,2025-05-11,14,180937000
3608,2025-08-23,20,55401000
3609,2025-12-20,18,482242000
3610,2025-05-01,1,101565000
3611,2024-08-05,50,296419000
3612,2025-04-10,33,122987000
3613,2025-05-05,55,188109000
3614,2025-04-28,75,62265000
3615,2025-04-18,75,120258000
3616,2024-05-26,4,132908000
3617,2024-06-02,14,228589000
3618,2025-02-23,75,129909000
3619,2024-02-22,5,58994000
3620,2025-10-17,43,216918000
3621,2025-07-23,15,149273000
3622,2025-06-27,74,162824000
3623,2025-05-07,75,198174000
3624,2024-07-08,37,27420000
3625,2025-10-19,55,47919000
3626,2025-10-21,61,143222000
3627,2025-06-30,33,12713000
3628,2024-10-09,18,73352000
3629,2025-05-22,53,226315000
3630,2024-10-31,74,122998000
3631,2024-10-20,63,91843000
3632,2024-12-21,70,53740000
3633,2024-03-01,19,77462000
3634,2025-04-19,33,374978000
3635,2025-11-17,56,396161000
3636,2024-11-23,52,885000
3637,2025-11-13,25,236535000
3638,2024-12-10,9,18115000
3639,2025-10-07,18,149153000
3640,2024-08-31,60,125602000
3641,2025-07-07,23,432570000
3642,2024-07-04,8,106460000
3643,2025-10-02,30,241828000
3644,2024-05-13,43,82003000
3645,2024-06-19,79,156869000
3646,2024-05-29,25,284609000
3647,2025-03-29,47,69916000
3648,2025-05-04,44,550032000
3649,2025-09-24,54,25172000
3650,2025-12-13,15,142621000
3651,2024-06-04,62,255673000
3652,2024-02-11,46,428584000
3653,2025-10-14,26,216852000
3654,2024-01-04,63,223904000
3655,2025-02-26,43,443362000
3656,2025-02-15,40,351786000
3657,2024-07-21,36,253578000
3658,2024-08-17,9,43694000
3659,2024-06-25,28,122247000
3660,2025-08-12,79,92496000
3661,2025-01-08,34,407784000
3662,2025-12-26,40,97122000
3663,2025-09-27,42,266451000
3664,2025-04-12,21,219794000
3665,2024-05-04,44,150396000
3666,2025-04-09,59,116875000
3667,2025-09-05,36,224285000
3668,2024-01-22,25,134043000
3669,2025-12-21,53,154507000
3670,2025-10-26,37,206080000
3671,2025-01-08,19,229356000
3672,2025-02-27,22,56804000
3673,2024-11-15,25,26964000
3674,2024-10-29,48,109994000
3675,2025-10-04,46,289760000
3676,2025-07-19,50,430463000
3677,2024-02-12,37,147369000
3678,2025-01-19,1,167094000
3679,2024-05-12,6,79344000
3680,2025-06-23,79,18876000
3681,2025-08-03,33,216415000
3682,2025-04-26,3,31759000
3683,2024-02-16,57,119437000
3684,2025-11-12,61,236785000
3685,2025-01-07,77,68636000
3686,2024-05-19,70,19885000
3687,2025-05-09,68,104394000
3688,2024-04-15,60,494407000
3689,2025-08-28,46,395115000
3690,2024-04-01,6,140767000
3691,2025-09-26,28,277843000
3692,2024-12-20,49,130851000
3693,2025-03-25,63,168250000
3694,2025-11-26,73,65017000
3695,2025-03-26,38,55644000
3696,2024-10-30,9,127717000
3697,2025-06-28,3,351906000
3698,2024-03-28,39,117301000
3699,2024-03-08,31,459462000
3700,2024-05-21,25,294314000
3701,2025-12-05,79,33527000
3702,2024-02-10,58,476677000
3703,2025-07-26,24,273345000
3704,2024-11-19,56,91607000
3705,2025-04-13,66,234870000
3706,2024-09-27,55,55540000
3707,2025-06-23,78,109305000
3708,2024-10-07,80,71414000
3709,2025-07-09,19,278467000
3710,2025-01-11,76,68176000
3711,2024-10-19,23,649539000
3712,2024-01-03,64,374952000
3713,2024-02-22,57,106880000
3714,2025-10-16,76,185279000
3715,2024-10-30,2,258508000
3716,2025-07-08,68,252771000
3717,2025-11-15,74,552660000
3718,2024-09-09,46,74303000
3719,2025-08-10,18,198073000
3720,2024-06-30,28,7775000
3721,2025-08-01,54,44226000
3722,2025-04-25,1,279786000
3723,2025-11-27,67,46793000
3724,2024-10-22,15,234800000
3725,2024-04-09,36,62016000
3726,2024-11-17,80,116404000
3727,2025-06-29,78,170066000
3728,2024-03-06,55,52524000
3729,2025-09-18,19,196465000
3730,2024-03-02,13,296180000
3731,2024-12-22,35,29017000
3732,2024-01-19,59,73260000
3733,2024-05-21,2,641111000
3734,2025-12-19,48,59673000
3735,2024-08-25,2,3738000
3736,2024-05-23,11,725747000
3737,2025-12-04,20,18100000
3738,2024-01-28,21,406820000
3739,2025-09-28,14,122659000
3740,2024-12-10,49,102644000
3741,2025-06-07,10,25026000
3742,2024-02-27,11,295781000
3743,2025-11-23,30,33455000
3744,2025-01-02,11,265735000
3745,2025-01-24,76,157535000
3746,2025-05-03,32,132212000
3747,2024-03-06,27,165887000
3748,2024-03-04,32,200250000
3749,2025-12-24,70,224073000
3750,2025-02-23,75,71700000
3751,2025-05-23,58,85224000
3752,2025-11-17,43,634761000
3753,2024-02-26,67,138071000
3754,2025-03-02,26,435863000
3755,2025-10-23,13,245589000
3756,2025-03-09,24,114384000
3757,2024-07-10,68,295282000
3758,2025-07-27,79,562199000
3759,2024-01-22,51,203780000
3760,2024-06-21,49,94955000
3761,2024-06-26,2,36001000
3762,2024-01-04,25,905756000
3763,2025-09-21,24,179300000
3764,2025-07-10,52,176178000
3765,2024-01-20,11,89798000
3766,2024-03-07,12,316606000
3767,2024-06-21,21,113025000
3768,2024-02-18,42,498579000
3769,2025-05-12,19,548754000
3770,2025-03-14,73,137535000
3771,2025-11-08,9,281071000
3772,2024-11-10,71,74970000
3773,2025-08-29,72,37214000
3774,2025-04-13,46,89402000
3775,2025-04-06,20,475133000
3776,2024-10-17,17,256083000
3777,2025-08-22,33,226967000
3778,2024-11-16,6,430644000
3779,2024-06-02,34,205184000
3780,2024-07-30,40,421303000
3781,2025-04-15,42,240685000
3782,2025-09-12,75,155969000
3783,2024-07-21,12,193038000
3784,2024-01-24,38,99488000
3785,2025-05-18,47,157452000
3786,2024-07-16,30,148550000
3787,2024-12-16,41,21846000
3788,2025-06-04,71,114348000
3789,2024-12-06,64,180410000
3790,2025-02-03,39,21910000
3791,2024-12-06,4,121413000
3792,2025-07-13,68,125222000
3793,2024-09-28,37,133260000
3794,2025-05-04,21,70797000
3795,2025-06-10,58,501464000
3796,2025-08-02,41,597346000
3797,2024-09-06,11,130676000
3798,2025-01-05,21,61239000
3799,2024-08-16,5,243883000
3800,2025-06-24,50,503264000
3801,2025-12-13,12,41513000
3802,2024-09-18,77,59232000
3803,2024-10-13,27,224840000
3804,2025-06-12,10,160718000
3805,2024-07-23,79,253433000
3806,2024-07-18,40,106828000
3807,2025-09-09,63,27281000
3808,2024-05-05,1,130573000
3809,2024-11-07,58,115392000
3810,2025-07-16,76,88162000
3811,2025-03-11,47,93824000
3812,2025-11-27,68,274239000
3813,2025-12-11,11,148686000
3814,2024-10-23,21,198847000
3815,2024-06-08,3,183696000
3816,2025-12-14,18,2730000
3817,2024-11-01,31,111462000
3818,2024-12-28,69,69500000
3819,2024-06-04,22,15768000
3820,2025-08-24,15,46120000
3821,2025-06-06,62,417530000
3822,2024-09-30,63,294443000
3823,2024-01-02,66,64925000
3824,2024-04-26,49,180820000
3825,2025-10-14,64,531673000
3826,2025-05-24,80,252943000
3827,2025-06-28,4,104127000
3828,2025-02-12,4,91664000
3829,2025-01-16,23,99781000
3830,2024-10-17,28,306865000
3831,2024-05-19,50,529009000
3832,2024-11-08,43,160550000
3833,2025-10-04,21,352051000
3834,2024-08-11,64,88196000
3835,2025-03-19,74,209968000
3836,2025-06-21,66,568321000
3837,2024-01-14,32,289735000
3838,2024-10-04,33,6618000
3839,2025-12-15,28,585245000
3840,2025-12-12,46,103565000
3841,2025-07-22,71,219057000
3842,2024-04-16,24,293642000
3843,2025-04-01,25,242013000
3844,2024-03-18,10,82114000
3845,2025-10-30,74,297471000
3846,2024-08-28,30,68108000
3847,2024-08-17,61,282224000
3848,2025-05-24,45,59028000
3849,2024-03-06,66,27327000
3850,2025-04-24,31,100873000
3851,2024-05-15,49,144441000
3852,2024-04-03,44,21807000
3853,2024-10-04,53,101798000
3854,2025-11-10,77,157966000
3855,2024-03-22,36,76001000
3856,2024-08-06,8,20026000
3857,2025-12-21,36,831825000
3858,2024-01-09,70,319153000
3859,2024-01-23,26,128125000
3860,2024-09-25,4,149239000
3861,2024-08-31,38,247380000
3862,2024-10-01,62,362772000
3863,2025-09-26,38,158644000
3864,2024-03-16,80,76943000
3865,2025-09-05,53,98840000
3866,2025-11-03,14,462474000
3867,2024-01-06,32,149438000
3868,2024-08-30,66,264405000
3869,2024-08-19,50,134126000
3870,2024-12-17,54,388735000
3871,2024-11-15,80,202079000
3872,2025-07-30,15,41598000
3873,2025-10-14,32,59261000
3874,2024-02-06,77,151191000
3875,2025-01-30,50,152071000
3876,2025-02-05,12,386112000
3877,2024-05-31,29,364630000
3878,2025-08-03,53,383371000
3879,2025-01-29,29,14124000
3880,2024-09-07,5,311552000
3881,2024-01-07,10,180317000
3882,2025-05-30,77,70861000
3883,2025-08-23,43,377863000
3884,2024-01-02,63,33731000
3885,2025-08-05,40,179523000
3886,2025-12-25,2,356011000
3887,2024-11-07,33,36247000
3888,2024-04-03,71,101384000
3889,2024-02-15,55,232514000
3890,2025-10-15,52,314136000
3891,2024-09-01,16,258410000
3892,2024-10-28,45,336840000
3893,2024-01-15,34,667192000
3894,2025-07-06,51,95604000
3895,2024-05-23,55,297680000
3896,2025-02-13,11,197832000
3897,2024-09-18,12,89970000
3898,2025-11-16,68,76986000
3899,2024-10-29,28,100455000
3900,2024-12-13,60,170622000
3901,2025-02-06,57,88756000
3902,2025-09-19,12,237714000
3903,2024-10-06,48,65250000
3904,2024-09-17,27,20419000
3905,2024-07-18,62,613137000
3906,2024-03-14,45,265228000
3907,2024-05-22,18,27136000
3908,2024-02-01,62,196986000
3909,2024-08-29,48,246060000
3910,2024-08-21,44,70218000
3911,2025-03-16,77,188476000
3912,2025-12-01,1,183297000
3913,2025-01-29,61,336125000
3914,2025-09-29,5,179478000
3915,2025-12-21,54,31042000
3916,2024-09-06,53,112417000
3917,2024-04-13,41,371718000
3918,2025-02-24,26,138555000
3919,2024-06-18,60,250240000
3920,2025-08-04,62,403001000
3921,2024-07-31,77,339442000
3922,2025-08-24,52,267995000
3923,2025-09-19,75,425399000
3924,2025-07-31,38,234260000
3925,2024-05-13,4,401908000
3926,2024-04-07,27,207789000
3927,2025-01-05,35,3150000
3928,2025-06-27,25,80200000
3929,2025-01-03,53,52896000
3930,2025-03-13,49,209806000
3931,2024-11-07,68,117156000
3932,2025-01-20,70,249421000
3933,2025-12-24,34,184524000
3934,2024-02-07,47,317756000
3935,2024-07-20,79,105726000
3936,2025-12-16,73,34045000
3937,2024-11-17,43,138667000
3938,2024-03-26,5,398602000
3939,2025-10-01,16,42441000
3940,2024-04-15,27,320756000
3941,2025-08-23,61,251318000
3942,2024-10-03,77,206832000
3943,2025-03-09,40,112901000
3944,2025-04-06,49,163835000
3945,2024-08-07,74,155806000
3946,2025-01-31,7,114955000
3947,2025-03-15,31,457783000
3948,2025-09-25,65,48184000
3949,2024-08-15,14,186667000
3950,2024-02-22,43,470162000
3951,2025-06-05,49,21510000
3952,2025-01-06,44,446184000
3953,2024-01-24,3,347955000
3954,2024-05-10,80,125206000
3955,2024-02-19,27,96303000
3956,2025-11-12,9,73949000
3957,2025-02-28,21,142753000
3958,2024-12-31,12,126547000
3959,2025-10-12,11,182716000
3960,2025-11-25,12,187869000
3961,2024-08-16,33,128098000
3962,2025-10-08,2,21946000
3963,2025-04-10,6,208957000
3964,2025-11-01,43,405206000
3965,2025-11-07,77,129272000
3966,2024-11-02,3,295298000
3967,2024-05-26,29,296431000
3968,2024-02-12,19,124311000
3969,2025-06-16,72,141881000
3970,2024-08-29,3,256827000
3971,2025-07-16,40,214000000
3972,2024-02-13,9,27179000
3973,2025-09-11,25,72378000
3974,2025-08-12,24,161983000
3975,2025-01-31,44,121529000
3976,2025-06-24,40,78786000
3977,2025-03-17,57,319552000
3978,2025-09-06,56,154639000
3979,2024-02-22,55,27628000
3980,2024-01-29,39,121134000
3981,2025-09-10,27,160099000
3982,2024-12-18,65,89221000
3983,2025-07-03,5,234156000
3984,2024-08-08,1,4399000
3985,2025-08-20,8,239406000
3986,2025-07-07,37,180984000
3987,2024-03-03,33,189307000
3988,2025-04-09,13,173497000
3989,2024-04-04,61,185468000
3990,2025-03-22,29,27890000
3991,2025-11-08,46,339465000
3992,2024-06-27,35,29486000
3993,2024-02-08,42,185213000
3994,2024-01-29,44,96910000
3995,2024-12-02,13,236524000
3996,2024-08-18,62,57306000
3997,2025-08-24,79,273801000
3998,2025-05-29,17,511743000
3999,2024-07-22,7,110778000
4000,2025-06-22,31,291252000
4001,2024-04-11,42,605881000
4002,2025-11-24,42,29820000
4003,2024-07-06,52,25100000
4004,2025-10-09,60,242344000
4005,2025-04-25,43,334450000
4006,2025-05-11,23,241756000
4007,2025-05-29,28,76111000
4008,2025-03-12,38,94426000
4009,2024-03-28,26,456920000
4010,2024-01-20,74,182089000
4011,2025-11-28,44,158545000
4012,2024-08-04,27,448651000
4013,2025-03-01,22,133307000
4014,2024-03-29,31,27696000
4015,2024-11-03,64,1083990000
4016,2025-07-06,36,248143000
4017,2024-03-25,22,132476000
4018,2024-07-22,68,268839000
4019,2025-02-18,80,234837000
4020,2024-10-29,47,173908000
4021,2024-11-02,2,2310000
4022,2025-05-12,50,174482000
4023,2024-08-24,32,72635000
4024,2025-09-22,76,67257000
4025,2025-05-29,54,74131000
4026,2024-05-17,22,190256000
4027,2025-01-22,79,126740000
4028,2024-02-14,3,204000
4029,2024-05-17,11,173434000
4030,2024-03-23,58,389795000
4031,2024-05-18,47,91143000
4032,2024-02-18,58,136527000
4033,2024-08-15,73,225594000
4034,2024-03-18,53,277667000
4035,2024-03-02,33,36540000
4036,2025-07-11,35,21850000
4037,2024-10-05,59,93153000
4038,2025-01-18,55,130300000
4039,2025-08-01,31,54665000
4040,2024-05-01,80,54645000
4041,2025-05-31,59,102851000
4042,2025-12-09,42,175495000
4043,2025-08-18,51,18730000
4044,2024-04-06,58,129557000
4045,2024-01-09,68,341955000
4046,2024-03-03,57,674687000
4047,2024-11-05,75,25599000
4048,2025-03-16,44,392008000
4049,2024-01-02,61,119177000
4050,2024-10-26,19,223432000
4051,2024-11-11,17,486216000
4052,2025-11-15,43,317772000
4053,2024-04-09,39,248843000
4054,2025-08-16,68,42136000
4055,2025-05-09,72,202981000
4056,2024-04-23,19,131881000
4057,2025-04-27,16,285305000
4058,2024-04-01,69,790402000
4059,2024-04-15,79,187070000
4060,2025-08-27,68,91130000
4061,2024-05-27,9,75926000
4062,2024-07-15,42,32880000
4063,2025-07-30,64,347343000
4064,2024-11-12,74,521919000
4065,2025-03-02,37,317432000
4066,2024-04-24,15,643232000
4067,2024-09-24,12,1750000
4068,2025-03-12,2,25023000
4069,2025-11-15,32,40285000
4070,2025-01-17,69,657916000
4071,2025-03-14,55,538442000
4072,2025-04-22,65,341139000
4073,2024-11-22,71,98124000
4074,2024-01-21,69,234840000
4075,2024-03-07,69,108955000
4076,2025-05-25,64,111521000
4077,2025-06-25,47,191475000
4078,2024-09-25,66,392940000
4079,2025-06-09,48,297909000
4080,2025-03-07,32,116169000
4081,2024-03-20,67,96849000
4082,2024-05-15,4,75638000
4083,2024-08-19,4,458936000
4084,2025-01-01,39,110288000
4085,2024-10-21,23,175924000
4086,2025-04-21,15,260891000
4087,2024-08-17,79,111295000
4088,2025-09-27,61,73604000
4089,2024-08-30,39,303901000
4090,2025-04-04,61,682806000
4091,2024-03-18,33,348065000
4092,2025-09-18,43,299172000
4093,2024-09-06,28,121690000
4094,2025-08-03,79,122683000
4095,2024-06-30,59,92642000
4096,2024-07-18,65,91983000
4097,2025-03-11,23,100988000
4098,2024-12-03,43,216606000
4099,2024-01-02,7,548048000
4100,2025-03-02,46,282562000
4101,2025-12-04,56,105982000
4102,2025-11-24,18,25571000
4103,2025-07-18,26,497328000
4104,2024-10-30,11,306481000
4105,2025-09-08,64,226547000
4106,2024-11-15,46,165557000
4107,2025-01-06,65,52171000
4108,2025-11-07,15,88339000
4109,2025-05-16,58,242000000
4110,2025-09-28,23,255180000
4111,2024-08-20,23,14149000
4112,2024-09-11,58,222489000
4113,2024-09-21,78,619201000
4114,2025-07-18,19,51684000
4115,2025-11-03,1,186421000
4116,2025-10-29,63,261104000
4117,2025-07-27,70,160723000
4118,2024-11-19,72,242600000
4119,2025-10-03,4,133436000
4120,2025-11-15,77,182338000
4121,2024-11-24,40,68602000
4122,2024-06-10,17,230726000
4123,2024-02-24,80,254902000
4124,2025-12-20,17,58197000
4125,2025-09-23,60,191889000
4126,2025-11-12,2,150198000
4127,2024-12-08,50,70572000
4128,2025-10-21,35,125924000
4129,2025-04-21,42,70977000
4130,2024-07-11,57,400309000
4131,2024-05-09,17,157608000
4132,2025-04-26,25,55400000
4133,2024-05-16,18,333190000
4134,2025-12-30,51,74324000
4135,2025-03-16,18,206513000
4136,2025-03-28,15,121654000
4137,2024-06-30,6,312203000
4138,2024-12-23,50,792000
4139,2024-03-22,53,282204000
4140,2025-02-12,42,72960000
4141,2024-07-10,60,75193000
4142,2025-11-02,17,127460000
4143,2024-09-28,66,555728000
4144,2025-09-16,67,69207000
4145,2024-02-01,7,566769000
4146,2024-03-14,62,49488000
4147,2025-02-02,33,326405000
4148,2024-11-06,79,447646000
4149,2024-02-07,61,175364000
4150,2024-01-27,73,296231000
4151,2024-02-17,75,2587000
4152,2024-10-04,16,348609000
4153,2024-12-15,10,259046000
4154,2024-08-25,9,123476000
4155,2024-11-25,47,84175000
4156,2024-02-04,65,41054000
4157,2025-09-18,3,244147000
4158,2025-02-13,30,8880000
4159,2025-09-27,78,84963000
4160,2024-09-26,58,109394000
4161,2024-01-16,42,181683000
4162,2024-10-23,74,14710000
4163,2025-09-06,17,410638000
4164,2024-06-14,2,195595000
4165,2025-05-01,37,96698000
4166,2024-10-13,29,185523000
4167,2024-01-27,5,139704000
4168,2025-07-17,53,454696000
4169,2025-07-18,32,347806000
4170,2024-08-09,55,228751000
4171,2024-12-23,44,104644000
4172,2025-03-30,6,222202000
4173,2024-05-03,57,115686000
4174,2025-09-04,54,101357000
4175,2025-04-27,28,322200000
4176,2024-01-24,30,51421000
4177,2024-05-27,68,148640000
4178,2024-05-05,30,403901000
4179,2025-03-04,21,381604000
4180,2024-06-04,21,101875000
4181,2024-11-19,21,218760000
4182,2025-02-26,7,84666000
4183,2025-03-08,32,209303000
4184,2025-01-03,5,83849000
4185,2024-07-21,62,47570000
4186,2024-07-16,70,36296000
4187,2024-06-09,8,144458000
4188,2024-01-24,59,182382000
4189,2024-04-13,16,219215000
4190,2024-06-11,71,31491000
4191,2025-12-14,27,96115000
4192,2024-04-17,39,87111000
4193,2025-12-05,24,135987000
4194,2024-06-10,23,210590000
4195,2024-08-09,62,287419000
4196,2024-01-15,62,96521000
4197,2024-05-27,3,31859000
4198,2025-02-17,18,232634000
4199,2024-07-08,29,62518000
4200,2024-11-21,9,24116000
4201,2024-03-06,62,387822000
4202,2024-02-22,66,228696000
4203,2024-05-09,4,113388000
4204,2025-10-05,37,408152000
4205,2025-05-20,34,126405000
4206,2024-05-10,57,408691000
4207,2024-03-17,59,138282000
4208,2025-05-12,28,52646000
4209,2025-06-06,21,148844000
4210,2024-09-18,32,227789000
4211,2024-07-26,41,458868000
4212,2025-02-26,51,134316000
4213,2025-12-25,73,367242000
4214,2025-03-12,70,55461000
4215,2024-10-19,67,343922000
4216,2025-05-08,10,78108000
4217,2025-06-24,6,90058000
4218,2024-02-20,21,124187000
4219,2025-06-20,22,104008000
4220,2024-12-23,3,113461000
4221,2025-06-26,55,712861000
4222,2025-04-15,19,152671000
4223,2024-10-03,38,140195000
4224,2024-12-21,43,92370000
4225,2024-06-05,63,136113000
4226,2024-02-23,72,203389000
4227,2025-01-13,5,254550000
4228,2025-09-05,13,315903000
4229,2024-09-26,4,139211000
4230,2024-09-24,3,115303000
4231,2024-09-05,71,359046000
4232,2024-07-04,40,489639000
4233,2024-11-07,46,321259000
4234,2025-11-14,1,449656000
4235,2024-10-25,17,28019000
4236,2024-07-22,62,146942000
4237,2025-07-03,21,563956000
4238,2025-09-18,17,61207000
4239,2025-06-18,30,49518000
4240,2024-12-17,65,20584000
4241,2024-06-09,42,117039000
4242,2025-10-26,32,139776000
4243,2024-11-16,77,289637000
4244,2025-03-08,50,33800000
4245,2025-10-09,67,82136000
4246,2024-08-24,58,127647000
4247,2025-08-24,14,133080000
4248,2025-02-28,68,350056000
4249,2024-02-01,31,500856000
4250,2025-11-25,9,450929000
4251,2024-11-20,80,102282000
4252,2024-09-18,49,27368000
4253,2024-10-06,30,196618000
4254,2025-12-01,8,260866000
4255,2024-10-04,51,112348000
4256,2024-12-18,47,32770000
4257,2025-11-14,4,95826000
4258,2025-06-12,73,294837000
4259,2025-01-01,54,612684000
4260,2025-10-25,59,426297000
4261,2024-06-11,55,325984000
4262,2024-05-27,6,91548000
4263,2024-11-13,80,261731000
4264,2024-09-05,8,241085000
4265,2025-02-21,57,12013000
4266,2024-03-18,78,471488000
4267,2024-08-18,53,140143000
4268,2024-12-28,3,115582000
4269,2025-07-01,28,400460000
4270,2025-08-06,68,275698000
4271,2025-09-24,22,306478000
4272,2024-02-15,4,20431000
4273,2025-11-01,22,157867000
4274,2024-11-12,20,245578000
4275,2024-09-16,25,170537000
4276,2025-10-19,34,96403000
4277,2025-05-24,11,308749000
4278,2025-12-04,2,278297000
4279,2024-02-02,63,20947000
4280,2025-11-08,15,151632000
4281,2025-05-27,56,994460000
4282,2024-11-01,42,264682000
4283,2024-06-05,55,95584000
4284,2025-03-23,36,192948000
4285,2025-12-27,34,81376000
4286,2024-06-19,4,248920000
4287,2024-12-22,63,132679000
4288,2024-08-03,8,192921000
4289,2025-01-11,71,325271000
4290,2024-04-26,53,15614000
4291,2025-10-27,40,272933000
4292,2024-03-10,10,35096000
4293,2024-06-27,12,72512000
4294,2024-02-26,19,82235000
4295,2024-12-24,19,305987000
4296,2024-12-27,63,77580000
4297,2025-01-16,72,191854000
4298,2025-08-25,79,652791000
4299,2024-12-20,27,192375000
4300,2025-07-10,9,6950000
4301,2025-12-19,39,333766000
4302,2025-08-18,20,126355000
4303,2025-10-02,47,23115000
4304,2024-02-12,39,79517000
4305,2024-03-01,22,68068000
4306,2025-12-04,15,149401000
4307,2025-09-01,28,36066000
4308,2025-07-06,35,63067000
4309,2025-09-30,24,669615000
4310,2025-07-18,44,30454000
4311,2025-01-22,75,235700000
4312,2024-07-26,34,262001000
4313,2025-10-29,38,409483000
4314,2025-08-17,15,277563000
4315,2025-01-08,22,183125000
4316,2025-03-13,60,60676000
4317,2025-07-15,51,464891000
4318,2024-10-24,51,17300000
4319,2025-05-10,28,221132000
4320,2024-01-03,68,132347000
4321,2024-05-13,3,29310000
4322,2024-11-25,78,191176000
4323,2024-03-10,14,499968000
4324,2025-11-29,38,28058000
4325,2024-08-15,44,651223000
4326,2024-07-31,33,117390000
4327,2025-05-04,57,454933000
4328,2024-03-06,55,169779000
4329,2025-08-24,5,313396000
4330,2024-04-11,71,507797000
4331,2024-09-17,41,808437000
4332,2025-03-14,70,142983000
4333,2025-06-10,27,69724000
4334,2025-12-13,38,338714000
4335,2024-05-09,54,15497000
4336,2024-12-05,14,249236000
4337,2025-03-17,36,160077000
4338,2024-10-05,36,900047000
4339,2025-01-20,75,253842000
4340,2024-07-15,31,319987000
4341,2025-05-05,19,237843000
4342,2024-02-21,44,115138000
4343,2024-01-18,65,185857000
4344,2024-09-12,7,261676000
4345,2025-07-20,53,193053000
4346,2025-10-05,39,70640000
4347,2024-09-09,42,443482000
4348,2024-04-23,35,590477000
4349,2024-06-15,38,6048000
4350,2024-05-09,78,604190000
4351,2025-07-28,17,78456000
4352,2024-02-18,70,102482000
4353,2025-09-18,5,563250000
4354,2025-05-06,47,303212000
4355,2025-01-21,18,373826000
4356,2025-06-28,5,195348000
4357,2025-08-06,35,448482000
4358,2025-12-14,11,465004000
4359,2025-08-18,66,225038000
4360,2025-03-01,17,429350000
4361,2025-09-25,19,259506000
4362,2024-02-18,36,262180000
4363,2024-01-30,55,271172000
4364,2025-03-20,17,55301000
4365,2025-03-20,8,520339000
4366,2024-08-25,79,69980000
4367,2024-09-07,28,80556000
4368,2024-01-31,19,47628000
4369,2025-08-04,5,227626000
4370,2024-03-11,26,34731000
4371,2025-04-10,60,140072000
4372,2025-09-23,27,170126000
4373,2025-05-14,14,249560000
4374,2025-09-24,11,183696000
4375,2024-02-09,16,132327000
4376,2025-11-15,45,301524000
4377,2024-03-15,28,335456000
4378,2024-03-22,13,445690000
4379,2024-05-14,29,371143000
4380,2025-09-07,36,138537000
4381,2024-09-25,55,132094000
4382,2024-04-16,14,60056000
4383,2024-05-03,31,58840000
4384,2024-01-17,17,67086000
4385,2025-11-09,21,214161000
4386,2025-02-26,49,498283000
4387,2024-08-03,74,25229000
4388,2025-09-12,80,53602000
4389,2025-05-15,27,247866000
4390,2025-10-07,26,114520000
4391,2025-03-14,8,313848000
4392,2024-02-11,28,491908000
4393,2025-06-11,61,515570000
4394,2025-07-12,38,99304000
4395,2024-10-14,37,71228000
4396,2024-01-07,42,77252000
4397,2025-01-19,79,317413000
4398,2025-05-23,43,127531000
4399,2025-10-07,50,420561000
4400,2024-10-10,63,268700000
4401,2024-12-21,14,81051000
4402,2024-05-29,70,90861000
4403,2024-09-24,8,215291000
4404,2025-06-10,67,582886000
4405,2024-08-04,47,378116000
4406,2024-11-26,33,67460000
4407,2025-10-21,30,48826000
4408,2025-09-16,68,14680000
4409,2024-07-31,77,232095000
4410,2025-07-20,20,43598000
4411,2024-02-18,67,186909000
4412,2024-09-24,19,134331000
4413,2024-12-14,67,128362000
4414,2025-11-14,6,165299000
4415,2025-06-08,45,112060000
4416,2025-04-12,43,183311000
4417,2024-01-19,6,116454000
4418,2025-05-19,3,409553000
4419,2025-09-30,32,429143000
4420,2025-11-23,64,273762000
4421,2024-12-02,20,159908000
4422,2024-10-31,59,151415000
4423,2025-07-12,68,91734000
4424,2024-03-30,31,255116000
4425,2025-12-21,27,494724000
4426,2025-09-08,48,177512000
