IdDetalle,IdVenta,IdProducto,Cantidad,PrecioUnitario,Subtotal
859,14364,598,3,1443000,4329000
860,354,223,1,448000,448000
861,15620,216,4,1611000,6444000
862,1288,65,1,1316000,1316000
863,19642,685,2,1284000,2568000
864,17232,253,1,1424000,1424000
865,4046,114,3,689000,2067000
866,14253,564,1,177000,177000
867,21555,509,3,203000,609000
868,17723,381,5,282000,1410000
869,346,76,3,1740000,5220000
870,12359,725,1,58000,58000
871,16345,423,2,1730000,3460000
872,24045,237,4,5285000,21140000
873,19089,442,2,2915000,5830000
874,9062,494,2,5441000,10882000
875,7789,603,4,427000,1708000
876,7186,546,4,2363000,9452000
877,20951,88,2,2508000,5016000
878,8029,642,4,1658000,6632000
879,6701,610,1,4931000,4931000
880,21988,497,1,2542000,2542000
881,4331,63,4,201000,804000
882,1102,84,4,1035000,4140000
883,21701,291,5,196000,980000
884,21447,666,3,873000,2619000
885,22105,542,1,1459000,1459000
886,10002,726,3,413000,1239000
887,6452,656,4,3701000,14804000
888,8275,779,5,1433000,7165000
889,4087,349,2,4425000,8850000
890,22888,765,1,301000,301000
891,24088,287,5,1285000,6425000
892,2768,353,3,944000,2832000
893,5137,211,4,239000,956000
894,2869,387,5,668000,3340000
895,4478,448,5,114000,570000
896,23826,56,4,1527000,6108000
897,18054,144,3,1730000,5190000
898,13841,352,2,213000,426000
899,15086,378,3,722000,2166000
900,3712,20,3,1541000,4623000
901,23518,375,1,4377000,4377000
902,10715,467,2,165000,330000
903,14513,570,3,1123000,3369000
904,24202,647,5,29000,145000
905,19597,300,2,555000,1110000
906,24687,72,2,1756000,3512000
907,16531,326,4,34000,136000
908,14978,744,3,95000,285000
909,13329,775,3,1495000,4485000
910,21232,355,1,737000,737000
911,16088,448,4,114000,456000
912,12152,702,4,2353000,9412000
913,10079,90,4,1593000,6372000
914,1186,173,4,1970000,7880000
915,9953,150,2,2641000,5282000
916,13194,405,5,2050000,10250000
917,16400,216,3,1611000,4833000
918,6161,215,5,404000,2020000
919,1279,89,5,2005000,10025000
920,23920,689,5,3481000,17405000
921,4730,496,2,187000,374000
922,10531,744,5,95000,475000
923,11692,465,5,2212000,11060000
924,8969,570,2,1123000,2246000
925,8166,500,5,61000,305000
926,19271,488,1,972000,972000
927,10460,645,3,3315000,9945000
928,2052,565,2,568000,1136000
929,17622,402,5,194000,970000
930,14268,610,3,4931000,14793000
931,9842,558,4,618000,2472000
932,11673,739,3,135000,405000
933,11598,756,3,176000,528000
934,19695,514,2,5214000,10428000
935,11720,393,1,3631000,3631000
936,3428,28,3,1983000,5949000
937,5608,626,5,1444000,7220000
938,16024,8,2,604000,1208000
939,11033,396,1,147000,147000
940,16022,50,2,2479000,4958000
941,3184,791,1,6527000,6527000
942,24669,398,4,2012000,8048000
943,4892,256,4,336000,1344000
944,16495,318,4,715000,2860000
945,20711,671,1,6345000,6345000
946,10450,445,2,220000,440000
947,482,684,2,171000,342000
948,6289,244,4,232000,928000
949,18935,610,1,4931000,4931000
950,23826,663,5,866000,4330000
951,11062,560,1,46000,46000
952,7158,255,3,359000,1077000
953,19566,377,3,193000,579000
954,9863,310,2,7335000,14670000
955,947,294,3,555000,1665000
956,4326,17,4,3797000,15188000
957,6495,661,3,5786000,17358000
958,16067,135,5,276000,1380000
959,6603,564,3,177000,531000
960,24701,393,3,3631000,10893000
961,9057,303,3,1979000,5937000
962,20703,424,3,2537000,7611000
963,14114,158,1,109000,109000
964,14578,593,5,511000,2555000
965,12389,736,5,726000,3630000
966,19515,70,2,2338000,4676000
967,14544,294,2,555000,1110000
968,6475,300,1,555000,555000
969,18044,89,3,2005000,6015000
970,865,265,2,371000,742000
971,11188,431,5,233000,1165000
972,7622,571,3,1957000,5871000
973,11981,314,3,3007000,9021000
974,17318,115,5,376000,1880000
975,24013,445,4,220000,880000
976,10070,63,1,201000,201000
977,17742,329,5,47000,235000
978,9295,440,2,469000,938000
979,15524,223,2,448000,896000
980,14740,474,3,3526000,10578000
981,2042,270,2,1460000,2920000
982,16990,785,4,4109000,16436000
983,17913,154,3,1672000,5016000
984,9724,161,1,1368000,1368000
985,20708,49,2,1260000,2520000
986,3467,435,5,333000,1665000
987,1928,590,1,437000,437000
988,20321,256,2,336000,672000
989,16137,651,1,1916000,1916000
990,14586,73,2,5147000,10294000
991,20087,222,1,212000,212000
992,1982,432,4,553000,2212000
993,18411,678,5,1873000,9365000
994,16000,120,5,232000,1160000
995,16122,467,3,165000,495000
996,16199,276,3,881000,2643000
997,1631,317,1,4814000,4814000
998,14194,540,5,329000,1645000
999,6357,510,5,221000,1105000
1000,5441,402,1,194000,194000
1001,9815,541,5,325000,1625000
1002,15451,648,3,46000,138000
1003,13982,617,5,1158000,5790000
1004,5282,630,2,4080000,8160000
1005,2172,289,2,1001000,2002000
1006,14011,54,5,510000,2550000
1007,11285,472,3,190000,570000
1008,853,200,1,1500000,1500000
1009,24762,206,2,365000,730000
1010,8750,547,3,687000,2061000
1011,13164,244,4,232000,928000
1012,17251,107,5,1185000,5925000
1013,16029,331,3,430000,1290000
1014,11611,462,5,664000,3320000
1015,13539,542,5,1459000,7295000
1016,14341,457,3,2340000,7020000
1017,1710,221,2,6375000,12750000
1018,15979,691,3,1677000,5031000
1019,15823,244,5,232000,1160000
1020,5890,686,3,923000,2769000
1021,7685,497,2,2542000,5084000
1022,6720,417,3,1487000,4461000
1023,24472,478,5,836000,4180000
1024,4671,518,3,4066000,12198000
1025,516,24,4,579000,2316000
1026,13472,403,4,239000,956000
1027,12872,727,5,254000,1270000
1028,5569,517,4,1577000,6308000
1029,2620,432,3,553000,1659000
1030,7298,153,3,1008000,3024000
1031,21375,263,5,1443000,7215000
1032,3400,70,3,2338000,7014000
1033,23980,507,3,101000,303000
1034,10262,781,4,548000,2192000
1035,2047,728,2,895000,1790000
1036,7599,126,1,1345000,1345000
1037,20410,403,4,239000,956000
1038,24018,269,5,912000,4560000
1039,2884,267,2,1525000,3050000
1040,11035,192,2,2247000,4494000
1041,15544,78,2,481000,962000
1042,13538,237,3,5285000,15855000
1043,17515,403,1,239000,239000
1044,20927,381,1,282000,282000
1045,11938,747,2,312000,624000
1046,15800,271,4,1855000,7420000
1047,23293,654,1,58000,58000
1048,18936,786,2,301000,602000
1049,1818,783,3,658000,1974000
1050,20249,251,2,3149000,6298000
1051,24493,292,1,145000,145000
1052,17433,547,4,687000,2748000
1053,5291,404,1,5773000,5773000
1054,24558,591,5,2184000,10920000
1055,2198,476,4,285000,1140000
1056,11945,242,2,2420000,4840000
1057,4457,496,3,187000,561000
1058,10241,173,3,1970000,5910000
1059,23590,260,1,127000,127000
1060,12921,559,5,741000,3705000
1061,20706,571,3,1957000,5871000
1062,543,423,5,1730000,8650000
1063,7009,239,3,3020000,9060000
1064,16495,609,5,927000,4635000
1065,12507,625,5,553000,2765000
1066,19141,37,5,537000,2685000
1067,17425,222,3,212000,636000
1068,11599,531,2,5096000,10192000
1069,12562,436,4,517000,2068000
1070,10888,8,5,604000,3020000
1071,6125,430,4,2188000,8752000
1072,5708,99,1,193000,193000
1073,11471,498,5,266000,1330000
1074,20352,210,2,920000,1840000
1075,4850,21,1,314000,314000
1076,15342,435,4,333000,1332000
1077,20842,733,4,2325000,9300000
1078,23102,363,2,1540000,3080000
1079,4358,124,2,619000,1238000
1080,22959,561,2,1104000,2208000
1081,16080,299,4,1845000,7380000
1082,18150,102,1,84000,84000
1083,13347,444,1,63000,63000
1084,15927,322,5,973000,4865000
1085,17848,361,5,803000,4015000
1086,12297,409,5,991000,4955000
1087,21193,619,1,2334000,2334000
1088,7259,504,3,1737000,5211000
1089,19269,261,1,242000,242000
1090,20330,608,2,71000,142000
1091,3363,447,3,2429000,7287000
1092,11806,635,2,4012000,8024000
1093,15745,314,2,3007000,6014000
1094,9618,678,3,1873000,5619000
1095,1793,77,5,24000,120000
1096,17545,22,5,552000,2760000
1097,6415,627,2,757000,1514000
1098,6467,584,5,1833000,9165000
1099,10971,466,2,1055000,2110000
1100,22712,117,1,578000,578000
1101,349,260,4,127000,508000
1102,11857,215,1,404000,404000
1103,3340,526,4,110000,440000
1104,10440,131,1,104000,104000
1105,6751,125,3,398000,1194000
1106,3811,720,4,2401000,9604000
1107,17487,295,3,612000,1836000
1108,7392,745,5,999000,4995000
1109,5474,107,3,1185000,3555000
1110,4566,10,4,6164000,24656000
1111,1676,248,2,115000,230000
1112,15494,274,2,625000,1250000
1113,19264,675,1,822000,822000
1114,20790,501,5,3276000,16380000
1115,5865,34,2,193000,386000
1116,7388,725,2,58000,116000
1117,12020,607,4,454000,1816000
1118,3024,208,2,2968000,5936000
1119,20984,15,5,2216000,11080000
1120,21622,63,3,201000,603000
1121,20243,525,3,5323000,15969000
1122,1161,329,5,47000,235000
1123,16006,214,5,1401000,7005000
1124,17337,486,2,2640000,5280000
1125,13451,630,4,4080000,16320000
1126,17374,504,4,1737000,6948000
1127,19488,259,5,2975000,14875000
1128,17870,448,4,114000,456000
1129,14720,550,1,225000,225000
1130,2065,470,5,911000,4555000
1131,14685,784,3,4270000,12810000
1132,13123,607,2,454000,908000
1133,19217,17,5,3797000,18985000
1134,7204,56,4,1527000,6108000
1135,11600,736,5,726000,3630000
1136,21993,55,5,119000,595000
1137,6056,423,3,1730000,5190000
1138,12893,224,5,237000,1185000
1139,6126,58,3,6292000,18876000
1140,15907,359,5,401000,2005000
1141,10665,609,2,927000,1854000
1142,17595,263,1,1443000,1443000
1143,971,580,3,1368000,4104000
1144,20057,416,3,1534000,4602000
1145,7946,725,3,58000,174000
1146,4230,369,2,805000,1610000
1147,9391,160,2,2420000,4840000
1148,15435,519,5,788000,3940000
1149,12979,492,5,377000,1885000
1150,20128,146,5,440000,2200000
1151,6456,676,1,3432000,3432000
1152,17600,203,1,2690000,2690000
1153,23738,416,1,1534000,1534000
1154,2446,19,1,25000,25000
1155,14049,533,4,3204000,12816000
1156,4787,520,5,2440000,12200000
1157,16006,407,1,2967000,2967000
1158,14656,450,2,4245000,8490000
1159,20136,357,1,445000,445000
1160,14567,325,1,1222000,1222000
1161,21351,327,3,966000,2898000
1162,710,598,4,1443000,5772000
1163,7484,271,3,1855000,5565000
1164,8107,212,4,462000,1848000
1165,16321,524,4,1326000,5304000
1166,11636,51,4,228000,912000
1167,1455,176,1,615000,615000
1168,24163,443,1,236000,236000
1169,9547,167,1,71000,71000
1170,11182,268,4,832000,3328000
1171,21955,48,5,6530000,32650000
1172,19352,168,3,815000,2445000
1173,16453,772,1,493000,493000
1174,23797,667,4,191000,764000
1175,4870,35,5,228000,1140000
1176,22543,13,2,1196000,2392000
1177,10130,357,5,445000,2225000
1178,18178,170,3,508000,1524000
1179,2939,431,2,233000,466000
1180,8072,68,4,184000,736000
1181,17123,302,4,807000,3228000
1182,23622,520,1,2440000,2440000
1183,2463,421,3,1098000,3294000
1184,2180,723,1,41000,41000
1185,18845,689,2,3481000,6962000
1186,12198,448,4,114000,456000
1187,1182,622,3,780000,2340000
1188,16767,107,4,1185000,4740000
1189,5101,565,2,568000,1136000
1190,11935,206,2,365000,730000
1191,21918,249,3,316000,948000
1192,10691,147,4,3376000,13504000
1193,12573,288,4,182000,728000
1194,8408,318,4,715000,2860000
1195,6019,102,5,84000,420000
1196,2721,458,5,810000,4050000
1197,24671,223,4,448000,1792000
1198,13188,656,3,3701000,11103000
1199,4184,364,1,292000,292000
1200,3483,387,5,668000,3340000
1201,15122,635,5,4012000,20060000
1202,6578,67,5,1682000,8410000
1203,5023,569,2,2178000,4356000
1204,4707,694,1,133000,133000
1205,11397,695,2,1424000,2848000
1206,11980,668,1,2866000,2866000
1207,13300,658,1,2000000,2000000
1208,4989,278,3,2760000,8280000
1209,14813,570,5,1123000,5615000
1210,8231,694,4,133000,532000
1211,24177,16,5,1043000,5215000
1212,8047,178,5,1586000,7930000
1213,12787,357,3,445000,1335000
1214,15990,283,3,634000,1902000
1215,14698,192,5,2247000,11235000
1216,9109,306,3,1061000,3183000
1217,8826,564,5,177000,885000
1218,11350,294,1,555000,555000
1219,22234,715,1,239000,239000
1220,402,195,3,1414000,4242000
1221,13622,547,5,687000,3435000
1222,18970,718,3,330000,990000
1223,22092,756,1,176000,176000
1224,18541,684,5,171000,855000
1225,1417,460,2,1108000,2216000
1226,23937,25,5,1533000,7665000
1227,22458,520,2,2440000,4880000
1228,14249,506,4,236000,944000
1229,17700,713,3,486000,1458000
1230,19554,372,4,586000,2344000
1231,20158,775,3,1495000,4485000
1232,5546,539,4,2426000,9704000
1233,3659,420,1,3458000,3458000
1234,9254,373,2,1977000,3954000
1235,23471,231,5,2547000,12735000
1236,6331,57,5,681000,3405000
1237,22664,152,2,1060000,2120000
1238,12565,153,5,1008000,5040000
1239,15472,697,2,4112000,8224000
1240,18752,643,5,167000,835000
1241,23791,222,2,212000,424000
1242,20032,575,3,2116000,6348000
1243,13285,276,3,881000,2643000
1244,24026,571,3,1957000,5871000
1245,14334,729,4,2285000,9140000
1246,12826,181,1,207000,207000
1247,3040,127,1,506000,506000
1248,3869,647,3,29000,87000
1249,23163,495,5,522000,2610000
1250,18556,35,5,228000,1140000
1251,20446,782,3,5315000,15945000
1252,12825,444,3,63000,189000
1253,21627,272,1,238000,238000
1254,7879,798,3,132000,396000
1255,2347,578,2,163000,326000
1256,13953,182,2,2439000,4878000
1257,1867,203,2,2690000,5380000
1258,5495,519,5,788000,3940000
1259,9467,644,3,81000,243000
1260,4660,626,3,1444000,4332000
1261,8126,498,3,266000,798000
1262,5890,780,1,1737000,1737000
1263,10222,134,1,356000,356000
1264,21777,223,4,448000,1792000
1265,17011,530,4,280000,1120000
1266,17982,66,2,1749000,3498000
1267,21532,486,5,2640000,13200000
1268,20591,455,1,161000,161000
1269,2073,97,4,188000,752000
1270,9160,593,5,511000,2555000
1271,16083,337,3,3125000,9375000
1272,2554,421,5,1098000,5490000
1273,17813,228,4,139000,556000
1274,13488,432,4,553000,2212000
1275,2992,232,4,1639000,6556000
1276,9265,413,2,7181000,14362000
1277,9450,517,4,1577000,6308000
1278,15941,446,2,1786000,3572000
1279,11816,156,5,1053000,5265000
1280,8827,225,2,2106000,4212000
1281,13888,249,5,316000,1580000
1282,21175,658,5,2000000,10000000
1283,16358,18,1,1273000,1273000
1284,24989,603,2,427000,854000
1285,2990,38,4,432000,1728000
1286,17384,154,1,1672000,1672000
1287,6653,504,4,1737000,6948000
1288,4034,394,3,724000,2172000
1289,16429,342,3,1492000,4476000
1290,538,412,4,505000,2020000
1291,3574,684,1,171000,171000
1292,13971,423,5,1730000,8650000
1293,13649,708,2,5075000,10150000
1294,12053,439,5,3336000,16680000
1295,10372,285,5,3825000,19125000
1296,20801,792,3,4813000,14439000
1297,11183,33,4,827000,3308000
1298,4671,260,2,127000,254000
1299,6004,718,2,330000,660000
1300,22339,751,4,353000,1412000
1301,13170,484,2,1414000,2828000
1302,4017,390,2,779000,1558000
1303,15466,724,3,1359000,4077000
1304,8921,47,5,121000,605000
1305,18610,400,1,1967000,1967000
1306,20877,605,2,2248000,4496000
1307,9180,580,1,1368000,1368000
1308,6234,623,3,1532000,4596000
1309,20021,293,4,443000,1772000
1310,18850,792,5,4813000,24065000
1311,15276,730,2,107000,214000
1312,2998,415,5,389000,1945000
1313,18064,430,4,2188000,8752000
1314,23037,600,2,1181000,2362000
1315,10633,517,4,1577000,6308000
1316,16125,24,5,579000,2895000
1317,7444,658,4,2000000,8000000
1318,19921,72,1,1756000,1756000
1319,5718,739,3,135000,405000
1320,20531,579,2,563000,1126000
1321,14237,756,3,176000,528000
1322,24070,692,1,734000,734000
1323,5955,47,2,121000,242000
1324,18174,624,3,191000,573000
1325,2216,716,4,1514000,6056000
1326,20756,741,5,2614000,13070000
1327,15116,732,1,386000,386000
1328,2014,480,5,1686000,8430000
1329,20046,538,3,1450000,4350000
1330,5089,12,5,294000,1470000
1331,11722,704,4,302000,1208000
1332,9556,144,2,1730000,3460000
1333,13397,272,2,238000,476000
1334,7226,618,1,2083000,2083000
1335,6277,418,5,444000,2220000
1336,24349,206,5,365000,1825000
1337,21657,700,4,232000,928000
1338,11453,562,2,83000,166000
1339,11684,17,3,3797000,11391000
1340,3856,787,3,2049000,6147000
1341,23851,142,4,980000,3920000
1342,6428,97,5,188000,940000
1343,14576,565,4,568000,2272000
1344,14267,102,2,84000,168000
1345,14971,696,3,839000,2517000
1346,18892,247,1,2253000,2253000
1347,2231,322,3,973000,2919000
1348,13073,313,4,131000,524000
1349,4576,554,3,775000,2325000
1350,14176,718,2,330000,660000
1351,1760,775,1,1495000,1495000
1352,19572,261,5,242000,1210000
1353,7517,215,2,404000,808000
1354,13219,751,5,353000,1765000
1355,5592,541,2,325000,650000
1356,10834,151,3,1746000,5238000
1357,23247,126,1,1345000,1345000
1358,22336,72,4,1756000,7024000
1359,22273,75,4,3181000,12724000
1360,8552,328,3,450000,1350000
1361,3197,336,2,86000,172000
1362,10823,29,5,1858000,9290000
1363,5724,463,4,4422000,17688000
1364,7244,452,2,305000,610000
1365,4560,23,2,817000,1634000
1366,11224,102,1,84000,84000
1367,22426,434,5,3925000,19625000
1368,17860,737,2,2705000,5410000
1369,12468,208,5,2968000,14840000
1370,13324,586,1,1336000,1336000
1371,3843,23,2,817000,1634000
1372,9351,164,4,1388000,5552000
1373,19400,680,5,1429000,7145000
1374,20600,735,2,385000,770000
1375,24073,550,1,225000,225000
1376,5488,194,3,197000,591000
1377,22926,662,5,461000,2305000
1378,10235,315,1,561000,561000
1379,19295,438,2,499000,998000
1380,24416,341,1,2793000,2793000
1381,9485,217,2,3809000,7618000
1382,12771,360,5,1190000,5950000
1383,14277,292,5,145000,725000
1384,23054,385,3,4996000,14988000
1385,22880,258,2,1132000,2264000
1386,11049,695,5,1424000,7120000
1387,24607,92,2,2371000,4742000
1388,11472,691,1,1677000,1677000
1389,7163,476,3,285000,855000
1390,10770,445,5,220000,1100000
1391,5828,161,2,1368000,2736000
1392,1365,488,1,972000,972000
1393,12436,628,1,2481000,2481000
1394,3926,538,1,1450000,1450000
1395,10031,528,1,2343000,2343000
1396,23384,777,5,1695000,8475000
1397,18566,221,3,6375000,19125000
1398,20623,39,4,313000,1252000
1399,15675,250,2,348000,696000
1400,21340,46,5,1679000,8395000
1401,23576,366,4,908000,3632000
1402,2485,213,3,1137000,3411000
1403,2739,439,5,3336000,16680000
1404,4239,498,5,266000,1330000
1405,12465,59,2,798000,1596000
1406,22620,541,1,325000,325000
1407,21920,798,1,132000,132000
1408,23580,799,1,370000,370000
1409,5694,565,5,568000,2840000
1410,19197,528,5,2343000,11715000
1411,16338,306,3,1061000,3183000
1412,14271,475,5,178000,890000
1413,4456,716,3,1514000,4542000
1414,10734,368,5,115000,575000
1415,14648,37,5,537000,2685000
1416,16074,496,4,187000,748000
1417,12450,464,4,2238000,8952000
1418,5720,645,5,3315000,16575000
1419,14187,179,5,781000,3905000
1420,13056,132,1,599000,599000
1421,20402,613,2,275000,550000
1422,9519,363,1,1540000,1540000
1423,949,461,4,3158000,12632000
1424,13366,402,5,194000,970000
1425,14898,715,1,239000,239000
1426,6218,767,3,742000,2226000
1427,18276,99,5,193000,965000
1428,526,600,5,1181000,5905000
1429,16288,161,2,1368000,2736000
1430,8207,26,1,136000,136000
1431,17989,351,3,76000,228000
1432,1880,240,5,304000,1520000
1433,12810,783,2,658000,1316000
1434,15159,208,2,2968000,5936000
1435,11771,178,4,1586000,6344000
1436,18396,149,3,2686000,8058000
1437,10037,779,1,1433000,1433000
1438,20796,102,4,84000,336000
1439,23264,130,5,4432000,22160000
1440,14259,14,5,2147000,10735000
1441,1602,661,2,5786000,11572000
1442,4981,668,3,2866000,8598000
1443,9408,729,2,2285000,4570000
1444,19922,321,2,2017000,4034000
1445,9907,33,5,827000,4135000
1446,1848,672,3,2080000,6240000
1447,11735,456,1,64000,64000
1448,1494,663,5,866000,4330000
1449,21409,94,3,1112000,3336000
1450,19364,222,3,212000,636000
1451,8169,415,2,389000,778000
