IdDetalleCompra,IdCompra,IdProducto,Cantidad,Costo
1135,2987,211,82,124000
1136,3958,510,79,148000
1137,3257,379,69,121000
1138,377,259,31,2030000
1139,2155,781,10,374000
1140,4189,448,62,58000
1141,1012,362,6,3547000
1142,2332,284,39,4010000
1143,3501,356,93,145000
1144,1810,644,25,41000
1145,1853,581,40,397000
1146,2780,200,96,1067000
1147,3472,7,22,745000
1148,3713,730,68,74000
1149,3365,125,100,262000
1150,3349,463,16,3070000
1151,4378,145,89,1283000
1152,2529,360,17,838000
1153,3972,256,60,252000
1154,2336,411,67,936000
1155,3275,78,89,318000
1156,3602,696,65,576000
1157,383,299,37,998000
1158,3875,747,68,179000
1159,2217,669,38,228000
1160,1970,258,18,658000
1161,1481,728,80,544000
1162,3966,764,12,276000
1163,4063,216,11,1185000
1164,1603,170,53,266000
1165,70,217,94,2385000
1166,1993,292,29,105000
1167,2664,392,77,59000
1168,3676,435,72,197000
1169,3402,398,90,1465000
1170,840,703,95,1670000
1171,22,230,30,320000
1172,2619,20,87,963000
1173,3987,66,63,1097000
1174,4272,624,49,129000
1175,3572,99,70,113000
1176,3018,58,60,3974000
1177,1397,589,38,882000
1178,3281,633,6,294000
1179,1447,613,99,190000
1180,955,321,16,1126000
1181,4405,502,67,426000
1182,1782,190,73,1211000
1183,3184,526,96,64000
1184,596,123,51,447000
1185,3735,433,14,267000
1186,461,575,35,1118000
1187,3646,445,82,152000
1188,115,268,65,540000
1189,3228,418,8,279000
1190,4299,596,7,297000
1191,4439,707,26,409000
1192,811,561,24,788000
1193,826,60,23,358000
1194,3805,222,86,122000
1195,2057,317,42,3415000
1196,55,679,14,399000
1197,3547,772,95,296000
1198,1198,584,10,1298000
1199,2020,124,38,352000
1200,45,21,22,188000
1201,643,445,54,142000
1202,1764,565,75,327000
1203,2237,726,84,304000
1204,2570,434,17,2051000
1205,1477,504,26,1238000
1206,531,225,56,1244000
1207,1446,539,11,1767000
1208,2761,4,79,2562000
1209,356,692,57,431000
1210,2542,613,76,176000
1211,823,462,98,406000
1212,1967,661,29,3460000
1213,1901,591,19,1387000
1214,2396,710,45,3760000
1215,646,742,93,739000
1216,3747,45,77,139000
1217,179,11,83,200000
1218,4634,487,46,3637000
1219,1363,680,62,866000
1220,2948,381,42,191000
1221,3515,471,90,102000
1222,1703,749,57,485000
1223,623,486,31,1661000
1224,4492,90,90,1194000
1225,2247,166,64,245000
1226,2760,288,70,125000
1227,3635,640,43,395000
1228,1166,605,42,1442000
1229,3398,310,97,3710000
1230,1794,166,14,296000
1231,896,203,11,1515000
1232,952,135,13,179000
1233,3275,91,40,39000
1234,2684,569,61,1400000
1235,4530,298,57,269000
1236,1009,447,100,1765000
1237,689,419,87,988000
1238,2855,130,79,3057000
1239,1751,477,62,1113000
1240,602,370,66,1233000
1241,877,764,7,264000
1242,3536,770,62,424000
1243,1847,581,58,297000
1244,3747,638,13,254000
1245,661,186,23,44000
1246,1711,468,69,394000
1247,1913,101,93,236000
1248,4355,5,10,848000
1249,702,201,46,770000
1250,3438,244,8,172000
1251,2698,316,40,86000
1252,4509,483,44,554000
1253,1091,397,47,1824000
1254,2110,313,30,82000
1255,1493,720,34,1677000
1256,3525,355,23,478000
1257,527,411,16,996000
1258,1136,38,88,221000
1259,2095,57,29,357000
1260,4512,201,33,726000
1261,4130,505,38,44000
1262,168,577,12,122000
1263,4996,692,76,522000
1264,1167,692,23,492000
1265,4274,114,87,408000
1266,1828,218,45,888000
1267,3918,342,59,1068000
1268,4960,309,6,74000
1269,4728,588,94,542000
1270,4641,593,47,331000
1271,2548,215,8,254000
1272,666,593,65,265000
1273,1725,488,71,673000
1274,2561,780,77,1168000
1275,2644,667,65,96000
1276,4660,259,61,1955000
1277,4007,8,28,337000
1278,3298,111,83,2615000
1279,2840,44,9,1814000
1280,1308,683,42,1005000
1281,2626,632,82,122000
1282,2974,281,48,734000
1283,1423,155,49,1597000
1284,729,185,68,303000
1285,2588,191,5,1080000
1286,1906,98,52,2288000
1287,4414,27,65,368000
1288,4768,168,77,599000
1289,1025,427,58,56000
1290,2107,8,59,390000
1291,4217,608,65,44000
1292,3835,429,46,3128000
1293,610,632,50,119000
1294,1169,554,17,406000
1295,3494,438,13,253000
1296,2609,675,36,539000
1297,998,136,72,104000
1298,2532,159,46,820000
1299,3103,471,67,118000
1300,4823,328,22,299000
1301,22,356,31,157000
1302,4141,78,27,354000
1303,2629,468,45,461000
1304,921,653,18,573000
1305,3493,24,19,317000
1306,3892,89,78,1186000
1307,1031,482,32,439000
1308,4313,519,58,506000
1309,766,684,96,118000
1310,1084,4,15,2745000
1311,777,202,84,70000
1312,2070,590,87,325000
1313,829,63,62,108000
1314,4378,643,90,101000
1315,4019,476,34,180000
1316,3913,17,34,2076000
1317,1427,140,28,3798000
1318,4401,298,19,303000
1319,3973,490,100,405000
1320,225,575,57,1550000
1321,3584,509,58,102000
1322,1748,581,44,300000
1323,2508,619,9,1347000
1324,158,624,98,101000
1325,2514,501,76,1775000
1326,4101,338,21,631000
1327,2048,175,18,1523000
1328,2687,16,21,601000
1329,718,625,29,376000
1330,3229,273,95,1266000
1331,3144,496,88,97000
1332,2638,723,36,26000
1333,720,232,47,971000
1334,226,285,43,2520000
1335,3330,116,24,4126000
1336,903,126,70,911000
1337,3071,331,39,220000
1338,951,158,64,76000
1339,1695,214,70,926000
1340,219,610,48,2862000
1341,4489,98,52,2205000
1342,2021,375,15,3040000
1343,1301,234,27,3658000
1344,2126,529,86,437000
1345,2352,392,13,58000
1346,4260,165,48,1107000
1347,1122,111,71,2126000
1348,4364,16,15,624000
1349,3682,213,28,598000
1350,4910,423,54,897000
1351,3024,532,13,1467000
1352,2158,383,97,1417000
1353,2334,22,99,396000
1354,4419,386,47,228000
1355,4298,710,86,3515000
1356,982,795,29,991000
1357,2379,444,22,32000
1358,4870,211,73,172000
1359,3522,480,57,1145000
1360,1181,521,28,1518000
1361,1895,589,68,887000
1362,537,467,81,88000
1363,2980,723,75,22000
1364,462,159,34,692000
1365,2371,108,10,425000
1366,400,123,33,467000
1367,823,211,26,146000
1368,2485,410,32,1573000
1369,1932,545,15,1287000
1370,2429,426,36,509000
1371,2033,634,73,1750000
1372,4942,55,8,74000
1373,3273,213,39,831000
1374,4177,535,21,370000
1375,3574,118,53,69000
1376,3266,291,63,122000
1377,1294,267,18,798000
1378,4133,28,94,1443000
1379,3887,244,41,141000
1380,1105,748,92,567000
1381,1056,551,29,47000
1382,4095,769,7,32000
1383,1811,177,36,1272000
1384,2932,515,49,1525000
1385,4177,335,60,335000
1386,1850,472,29,131000
1387,2424,561,49,809000
1388,2839,547,36,505000
1389,2128,19,81,13000
1390,4079,648,48,27000
1391,434,666,48,556000
1392,3781,687,53,1451000
1393,3839,516,78,2705000
1394,4747,670,27,673000
1395,2307,386,42,191000
1396,3518,323,100,1075000
1397,632,235,98,589000
1398,65,89,97,1101000
1399,4836,533,35,2283000
1400,3930,362,35,3738000
1401,1343,732,42,217000
1402,1411,304,12,125000
1403,1261,563,89,484000
1404,4915,416,43,887000
1405,1728,609,12,524000
1406,4324,509,43,139000
1407,2047,185,50,341000
1408,4118,266,55,1051000
1409,3705,674,86,2317000
1410,3784,302,74,582000
1411,2285,488,74,690000
1412,1632,362,9,2748000
1413,2145,600,62,829000
1414,2510,461,73,1765000
1415,1131,259,43,1491000
1416,1683,530,22,188000
1417,3166,364,24,193000
1418,222,217,40,1906000
1419,1746,612,12,408000
1420,4676,665,78,920000
1421,4182,340,16,1498000
1422,1918,221,93,4705000
1423,2758,17,79,2581000
1424,3586,154,22,1131000
1425,2934,29,84,1110000
1426,2171,656,77,2325000
1427,2474,294,33,416000
1428,1015,337,61,2298000
1429,2196,177,61,1076000
1430,3931,680,67,899000
1431,4469,537,13,352000
1432,2140,587,59,3208000
1433,4033,448,59,66000
1434,3448,579,32,380000
1435,3964,430,19,1243000
1436,1608,349,20,2421000
1437,1689,138,18,19000
1438,3094,140,24,4033000
1439,1297,238,75,720000
1440,3786,409,94,604000
1441,4753,223,37,315000
1442,2190,379,76,112000
1443,3761,441,10,1035000
1444,3091,656,98,2732000
1445,1758,149,52,1861000
1446,2424,589,61,655000
1447,1256,511,7,350000
1448,1526,608,64,44000
1449,2302,8,77,378000
1450,2268,736,24,423000
1451,1658,432,11,385000
1452,192,682,67,254000
1453,4378,480,85,1017000
1454,1536,625,77,350000
1455,3293,387,70,468000
1456,3239,133,96,1739000
1457,3681,343,60,1666000
1458,125,448,65,78000
1459,730,266,92,955000
1460,2133,240,19,219000
1461,4661,252,34,435000
1462,3218,261,51,130000
1463,981,321,75,1027000
1464,3362,266,17,764000
1465,2747,160,62,1641000
1466,630,118,91,101000
1467,1911,773,39,1305000
1468,2016,380,27,961000
1469,3462,51,79,139000
1470,190,419,42,838000
1471,547,240,15,226000
1472,1908,617,39,743000
1473,1822,784,8,3057000
1474,2196,765,48,217000
1475,30,81,14,3303000
1476,2983,92,26,1615000
1477,1456,71,54,761000
1478,4706,528,60,1217000
1479,4175,549,83,1933000
1480,1627,159,19,662000
1481,2452,684,60,88000
1482,1639,285,67,2170000
1483,2264,557,86,270000
1484,3600,45,44,152000
1485,4952,15,88,1375000
1486,1839,15,62,1425000
1487,4828,410,65,1532000
1488,472,775,29,843000
1489,2930,527,99,654000
1490,1582,457,83,1549000
1491,3231,640,70,463000
1492,3131,203,89,1416000
1493,844,456,36,42000
1494,2494,705,48,1233000
1495,1849,751,96,182000
1496,1067,52,46,323000
1497,4779,353,91,601000
1498,4084,459,60,183000
1499,4820,533,81,2257000
1500,3244,215,23,260000
1501,3563,643,13,101000
1502,2248,297,62,232000
1503,169,629,98,1904000
1504,4012,474,97,2117000
1505,3659,193,25,262000
1506,3885,629,30,2112000
1507,723,388,74,564000
1508,3013,399,86,171000
1509,3890,469,13,1448000
1510,3626,125,8,241000
1511,789,319,19,285000
1512,2254,650,9,924000
1513,1959,565,63,358000
1514,3759,82,42,90000
1515,1595,565,8,322000
1516,4969,233,40,4777000
1517,4765,574,56,96000
1518,1024,529,66,382000
1519,3859,523,20,2436000
1520,3806,326,14,20000
1521,809,440,70,306000
1522,4226,539,37,1645000
1523,2024,416,34,843000
1524,1032,464,70,1543000
1525,3212,466,54,618000
1526,2403,671,99,3209000
1527,570,630,85,3014000
1528,1864,65,50,680000
1529,4913,675,43,511000
1530,4309,606,79,4191000
1531,664,317,73,3586000
1532,3656,797,71,2838000
1533,315,515,96,1933000
1534,539,509,61,140000
1535,991,744,21,50000
1536,4899,618,51,1447000
1537,3761,551,71,45000
1538,2804,279,28,2951000
1539,1924,99,29,142000
1540,2213,632,14,127000
1541,852,716,84,837000
1542,4130,738,92,1550000
1543,4244,80,87,129000
1544,2221,400,53,1017000
1545,431,226,46,1459000
1546,1630,241,67,919000
1547,4386,83,77,4171000
1548,367,487,62,3771000
1549,3757,655,54,1010000
1550,777,295,60,414000
1551,889,270,92,868000
1552,3867,547,14,365000
1553,3224,589,76,818000
1554,4770,458,16,578000
1555,1815,611,56,429000
1556,1473,626,29,818000
1557,428,593,77,303000
1558,4334,613,6,198000
1559,2406,243,90,1172000
1560,2841,534,84,139000
1561,2395,590,85,316000
1562,925,611,36,534000
1563,4938,563,57,464000
1564,837,613,56,196000
1565,2925,500,24,38000
1566,3180,184,49,66000
1567,294,773,92,1431000
1568,1921,50,79,1853000
1569,3992,255,29,262000
1570,3250,603,53,314000
1571,1522,161,27,825000
1572,4274,599,62,2252000
1573,579,453,60,965000
1574,4931,198,26,668000
1575,2600,401,25,43000
1576,2039,339,10,2022000
1577,2450,44,43,1379000
1578,1779,563,18,436000
1579,2885,478,79,426000
1580,4792,545,84,1128000
1581,4559,321,8,1511000
1582,738,313,83,92000
1583,1370,249,60,169000
1584,265,622,57,456000
1585,318,718,70,187000
1586,4566,61,100,128000
1587,834,559,89,377000
1588,1681,749,40,558000
1589,789,564,77,120000
1590,2217,751,8,252000
1591,2421,260,27,84000
1592,2604,15,25,1131000
1593,552,114,96,367000
1594,3985,468,21,441000
1595,3311,611,48,439000
1596,3987,783,21,335000
1597,2896,668,94,1783000
1598,2729,254,48,1438000
1599,1658,460,7,766000
1600,1909,140,70,3073000
1601,4120,627,39,488000
1602,2943,67,17,897000
1603,1608,265,16,260000
1604,2156,318,44,463000
1605,764,705,24,1295000
1606,1338,557,83,338000
1607,1393,586,46,882000
1608,4261,12,79,170000
1609,2012,237,43,3322000
1610,564,729,10,1700000
1611,2490,153,5,688000
1612,2612,143,84,498000
1613,357,9,78,160000
1614,678,491,90,106000
1615,1701,54,94,380000
1616,939,391,58,59000
1617,4808,753,15,293000
1618,2468,293,28,248000
1619,304,337,76,1598000
1620,2652,575,77,1208000
1621,1877,215,25,301000
1622,2824,61,68,97000
1623,4925,686,65,539000
1624,1638,450,23,2725000
1625,1149,648,9,25000
1626,3502,116,8,3933000
1627,4401,504,46,1151000
1628,4532,146,70,239000
1629,613,91,25,32000
1630,2234,32,99,917000
1631,2151,52,5,257000
1632,378,421,14,783000
1633,3370,708,63,3159000
1634,139,111,86,2419000
1635,4167,734,100,255000
1636,2458,563,38,421000
1637,3707,355,44,380000
1638,1274,472,76,141000
1639,4661,187,9,27000
1640,4145,117,98,393000
1641,4586,110,83,405000
1642,875,195,71,987000
1643,3433,685,79,826000
1644,3506,557,50,326000
1645,1130,569,85,1244000
1646,1258,328,54,253000
1647,835,506,51,119000
1648,2517,291,69,137000
1649,962,701,8,2331000
1650,1374,312,38,992000
1651,1907,390,57,508000
1652,1479,554,5,455000
1653,2832,458,55,587000
1654,3015,136,22,95000
1655,890,214,53,758000
1656,2372,732,32,207000
1657,2783,60,37,355000
1658,1257,464,94,1290000
1659,2263,653,68,538000
1660,4817,175,96,1809000
1661,2302,517,49,1036000
1662,2531,647,100,18000
1663,833,342,11,984000
1664,1358,214,92,965000
1665,2449,285,22,2141000
1666,1387,489,69,2462000
1667,3246,60,85,283000
1668,222,312,36,965000
1669,2705,21,84,183000
1670,4025,698,89,415000
1671,1531,54,42,360000
1672,2610,747,20,178000
1673,4378,704,19,225000
1674,4226,352,95,126000
1675,3865,701,26,2988000
1676,674,572,66,1238000
1677,1904,272,16,141000
1678,3024,497,27,1315000
1679,4362,609,15,491000
1680,4712,738,54,1650000
1681,903,466,36,593000
1682,1221,439,52,1853000
1683,3932,92,30,1631000
1684,1578,153,77,747000
1685,105,746,85,1219000
1686,4496,265,79,259000
1687,374,545,91,1176000
1688,4130,791,21,3424000
1689,2713,551,65,43000
1690,1320,170,78,373000
1691,1362,382,14,360000
1692,225,489,97,2092000
1693,2234,743,19,51000
1694,2380,739,82,79000
1695,4538,391,58,59000
1696,3909,184,68,58000
1697,4853,602,34,1515000
1698,2168,363,46,823000
1699,2987,57,51,450000
1700,3711,246,95,3717000
1701,4290,181,33,131000
1702,1513,367,18,566000
1703,1120,346,79,121000
1704,4332,182,97,1223000
1705,3195,753,86,391000
1706,831,60,23,366000
1707,3149,794,92,82000
1708,2114,255,56,189000
1709,2392,245,26,669000
1710,3258,337,41,1976000
1711,3543,617,26,594000
1712,1948,106,71,2393000
1713,3597,780,12,1278000
1714,2371,469,5,1374000
1715,2088,750,15,4400000
1716,4099,786,51,193000
1717,2714,758,53,1446000
1718,4733,449,52,116000
1719,3170,461,98,2277000
1720,4291,439,66,1788000
1721,663,232,37,917000
1722,2285,145,5,1081000
1723,1739,570,70,797000
1724,3494,204,69,367000
1725,1658,627,36,544000
1726,3905,376,96,1224000
1727,159,160,92,1300000
1728,4576,398,75,1169000
1729,2350,449,55,110000
1730,2181,158,27,60000
1731,1219,341,29,1490000
1732,449,31,33,1977000
1733,4054,265,54,240000
1734,2867,732,24,264000
1735,1796,411,65,1120000
1736,4846,617,78,644000
1737,3110,23,87,609000
1738,653,86,92,1435000
1739,4894,763,26,115000
1740,2748,113,80,766000
1741,1536,144,31,1178000
1742,463,634,70,1373000
1743,2785,611,42,551000
1744,2876,307,15,280000
1745,3336,295,90,331000
1746,4220,416,71,876000
1747,4815,413,52,4556000
1748,4772,701,23,2739000
1749,2742,105,83,2377000
1750,3248,624,80,143000
1751,4090,571,64,1356000
1752,1389,240,78,207000
1753,1386,340,94,1720000
1754,1691,17,23,2443000
1755,1847,478,22,464000
1756,3559,294,69,279000
1757,599,447,9,1819000
1758,4103,201,69,676000
1759,2831,798,71,76000
1760,627,409,100,551000
1761,4666,154,23,964000
1762,3345,270,68,781000
1763,3484,504,37,1275000
1764,588,60,62,362000
1765,4342,215,98,237000
1766,738,761,16,349000
1767,2679,191,13,1131000
1768,3616,152,52,656000
1769,169,516,73,2755000
1770,3749,316,20,63000
1771,2284,740,31,5197000
1772,809,632,32,105000
1773,2709,14,67,1112000
1774,3627,392,69,46000
1775,3244,42,6,943000
1776,1509,29,41,1291000
1777,2229,441,84,1060000
1778,179,523,10,3134000
1779,908,421,57,636000
1780,3969,656,53,2677000
1781,1593,90,21,829000
1782,1949,174,68,572000
1783,3772,134,53,230000
1784,64,228,70,104000
1785,2611,171,74,217000
1786,1716,152,34,581000
1787,1329,322,72,593000
1788,4121,241,56,1194000
1789,1398,553,56,2419000
1790,104,138,17,20000
1791,3513,412,50,332000
1792,3793,49,84,780000
1793,42,98,23,2663000
1794,942,35,38,150000
1795,4824,244,30,148000
1796,3460,336,64,61000
1797,1545,611,66,441000
1798,2064,535,45,421000
1799,2963,363,61,1108000
1800,3866,383,48,1916000
1801,2760,397,38,1591000
1802,1138,634,21,1681000
1803,4682,123,91,438000
1804,2237,612,62,474000
1805,4202,647,58,18000
1806,660,109,40,3170000
1807,371,760,61,893000
1808,324,450,89,2924000
1809,277,782,61,2814000
1810,2686,108,91,480000
1811,1588,260,9,72000
1812,2147,231,7,1438000
1813,2359,645,34,1947000
1814,940,50,21,1836000
1815,4902,484,5,754000
1816,2456,323,34,817000
1817,990,636,74,389000
1818,2801,719,28,709000
1819,3555,450,61,2197000
1820,1605,35,19,139000
1821,2838,763,29,135000
1822,3369,678,65,946000
1823,3082,424,79,1379000
1824,2225,782,26,3081000
1825,117,349,22,2698000
1826,917,572,78,1410000
1827,2975,199,47,108000
1828,4378,47,85,85000
1829,4000,387,34,372000
1830,3004,537,27,353000
1831,4071,49,66,703000
1832,4083,424,86,1544000
1833,4947,672,70,1262000
1834,382,22,74,305000
1835,4116,485,51,484000
1836,1244,239,55,2050000
1837,2493,615,67,59000
1838,2588,636,75,430000
1839,1845,50,7,1857000
1840,4562,473,10,577000
1841,2607,396,75,75000
1842,2804,5,11,957000
1843,1700,104,19,1088000
1844,962,223,76,304000
1845,2281,18,78,856000
1846,4023,751,5,225000
1847,2669,351,99,46000
1848,2947,678,58,1020000
1849,450,519,29,454000
1850,1597,701,51,2830000
1851,1532,682,62,251000
1852,3067,503,95,143000
1853,820,287,45,763000
1854,4999,249,73,204000
1855,2262,183,59,1137000
1856,910,687,83,1443000
1857,4621,442,34,1941000
1858,2505,633,63,262000
1859,2797,482,43,617000
1860,2294,753,59,341000
1861,1898,597,80,1967000
1862,558,271,62,1191000
1863,4470,612,41,502000
1864,3318,606,35,3834000
1865,3189,206,95,233000
1866,2551,289,85,732000
1867,2855,430,69,1441000
1868,4348,787,22,1280000
1869,3800,62,62,987000
1870,4998,736,45,479000
1871,289,660,31,151000
1872,182,236,90,4234000
1873,3822,429,37,3386000
1874,1783,287,87,878000
1875,4641,346,49,123000
1876,1367,422,43,186000
1877,456,271,67,1323000
1878,3926,399,87,157000
1879,1566,399,41,140000
1880,1344,654,45,41000
1881,403,1,21,1081000
1882,4641,614,28,137000
1883,1744,621,86,915000
1884,202,636,5,497000
1885,437,443,80,125000
1886,452,652,74,807000
1887,1951,497,51,1456000
1888,3408,151,69,1033000
1889,3212,6,14,989000
1890,2581,678,76,1342000
1891,4528,718,62,247000
1892,630,655,85,1164000
1893,3318,799,44,205000
1894,3191,269,65,557000
1895,1123,30,9,1134000
1896,4143,757,100,3471000
1897,1188,625,14,388000
1898,2013,513,92,630000
1899,809,80,66,131000
1900,3782,24,61,381000
1901,1700,470,52,465000
1902,4090,283,26,383000
1903,1811,789,31,1917000
1904,2753,542,92,765000
1905,3561,756,92,102000
1906,259,341,70,1527000
1907,2746,389,67,248000
1908,1883,69,26,161000
1909,2108,603,73,276000
1910,2630,721,97,370000
1911,2942,207,99,1314000
1912,4201,71,60,622000
1913,4262,367,40,483000
1914,3072,492,59,206000
1915,497,178,44,894000
1916,2841,287,63,715000
1917,329,564,66,116000
1918,863,467,76,85000
1919,3066,317,74,3560000
1920,535,308,88,3476000
1921,3651,403,39,121000
1922,4399,109,87,2882000
1923,990,1,81,1195000
1924,4004,215,64,254000
1925,1157,16,81,649000
1926,4851,716,98,971000
1927,2635,352,9,141000
1928,1318,383,5,1867000
1929,3883,547,59,494000
